date,sku_id,location_id,on_hand_quantity,inventory_value,on_order_quantity,reserved_quantity,lead_time_days,supplier_id,category,data_source,description
2011-12-09,84247G,SIM-DC-01,1,7.03,1,0,7,SIM-SUP-01,UNMAPPED,synthetic_demo,"DECOUPAGE,GREETING CARD,"
2011-12-09,84247L,SIM-DC-01,1,4.62,0,0,10,SIM-SUP-11,UNMAPPED,synthetic_demo,FAWN AND MUSHROOM GREETING CARD
2011-12-09,84247N,SIM-DC-01,3,30.63,0,0,7,SIM-SUP-03,UNMAPPED,synthetic_demo,PACK/12 BLUE FOLKART CARDS
2011-12-09,84249A,SIM-DC-01,3,11.04,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,"GREETING CARD,SQUARE, DOUGHNUTS"
2011-12-09,84249D,SIM-DC-01,2,38.01,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,FAIRY CAKE GREETINGS CARD
2011-12-09,84251B,SIM-DC-01,2,14.20,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,"GREETING CARD, STICKY GORDON"
2011-12-09,84251C,SIM-DC-01,2,29.25,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,"GREETING CARD, TWO SISTERS."
2011-12-09,84251F,SIM-DC-01,1,5.41,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84251G,SIM-DC-01,5,119.04,0,1,7,SIM-SUP-05,UNMAPPED,synthetic_demo,"GREETING CARD, OVERCROWDED POOL."
2011-12-09,84270,SIM-DC-01,1,13.17,0,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84279B,SIM-DC-01,1,7.81,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,CHERRY BLOSSOM DECORATIVE FLASK
2011-12-09,84279P,SIM-DC-01,20,142.54,0,0,14,SIM-SUP-01,UNMAPPED,synthetic_demo,CHERRY BLOSSOM DECORATIVE FLASK
2011-12-09,84313B,SIM-DC-01,1,25.00,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,BLUE TV TRAY TABLE
2011-12-09,84313C,SIM-DC-01,1,8.42,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,ORANGE TV TRAY TABLE
2011-12-09,84327A,SIM-DC-01,1,18.56,0,0,7,SIM-SUP-03,UNMAPPED,synthetic_demo,PINK JUMPER LARRY THE LAMB
2011-12-09,84341B,SIM-DC-01,2,48.66,0,0,14,SIM-SUP-07,UNMAPPED,synthetic_demo,SMALL PINK MAGIC CHRISTMAS TREE
2011-12-09,84347,SIM-DC-01,123,1324.02,84,5,5,SIM-SUP-12,UNMAPPED,synthetic_demo,ROTATING SILVER ANGELS T-LIGHT HLDR
2011-12-09,84352,SIM-DC-01,3,6.78,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,SILVER CHRISTMAS TREE BAUBLE STAND
2011-12-09,84356,SIM-DC-01,3,28.10,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,POMPOM CURTAIN
2011-12-09,84360,SIM-DC-01,2,14.76,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,TABLE LAMP WHITE SHADE WOOD BASE
2011-12-09,84375,SIM-DC-01,152,3178.00,0,3,5,SIM-SUP-01,UNMAPPED,synthetic_demo,SET OF 20 KIDS COOKIE CUTTERS
2011-12-09,84378,SIM-DC-01,164,1319.05,0,8,14,SIM-SUP-03,UNMAPPED,synthetic_demo,SET OF 3 HEART COOKIE CUTTERS
2011-12-09,84380,SIM-DC-01,206,635.56,0,1,14,SIM-SUP-02,UNMAPPED,synthetic_demo,SET OF 3 BUTTERFLY COOKIE CUTTERS
2011-12-09,84396,SIM-DC-01,1,15.42,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,6 HOOK JEWELLERY STAND BLACK DRESS
2011-12-09,84405A,SIM-DC-01,1,7.44,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,S/3 PINK COL METAL BASKET W HANDLE
2011-12-09,84406B,SIM-DC-01,21,412.01,0,3,7,SIM-SUP-12,UNMAPPED,synthetic_demo,CREAM CUPID HEARTS COAT HANGER
2011-12-09,84422,SIM-DC-01,1,12.11,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,PINK/BLUE DISC/MIRROR STRING
2011-12-09,84429A,SIM-DC-01,2,14.69,0,0,10,SIM-SUP-03,UNMAPPED,synthetic_demo,MEDIUM PINK BUDDHA HEAD
2011-12-09,84450B,SIM-DC-01,1,6.54,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,PINK/YELLOW RABBIT SAT EASTER
2011-12-09,84452,SIM-DC-01,3,57.32,0,0,14,SIM-SUP-10,UNMAPPED,synthetic_demo,METAL RABBIT LADDER EASTER
2011-12-09,84457,SIM-DC-01,0,0.00,0,0,5,SIM-SUP-11,UNMAPPED,synthetic_demo,SET/3 RABBITS FLOWER SKIPPPING ROPE
2011-12-09,84459A,SIM-DC-01,3,63.77,0,0,14,SIM-SUP-07,UNMAPPED,synthetic_demo,PINK METAL CHICKEN HEART
2011-12-09,84459B,SIM-DC-01,1,8.09,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84461,SIM-DC-01,1,11.72,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,12 PINK HEN+CHICKS IN BASKET
2011-12-09,84466,SIM-DC-01,1,7.90,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,TOP SECRET PEN SET
2011-12-09,84467,SIM-DC-01,1,15.50,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,ENGLISH ROSE DESIGN QUILTED THROW
2011-12-09,84497,SIM-DC-01,2,23.82,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,BUTTONS AND STRIPES NOTEBOOK
2011-12-09,84499,SIM-DC-01,2,46.25,0,0,14,SIM-SUP-04,UNMAPPED,synthetic_demo,BLACK FLOWER CANDLE PLATE
2011-12-09,84507B,SIM-DC-01,1,22.09,0,0,5,SIM-SUP-11,UNMAPPED,synthetic_demo,STRIPES DESIGN MONKEY DOLL
2011-12-09,84507C,SIM-DC-01,1,21.28,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,adjustment
2011-12-09,84508A,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,CAMOUFLAGE DESIGN TEDDY
2011-12-09,84508B,SIM-DC-01,2,35.60,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,STRIPES DESIGN TEDDY
2011-12-09,84508C,SIM-DC-01,1,9.36,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,BLUE CIRCLES DESIGN TEDDY
2011-12-09,84509A,SIM-DC-01,40,907.59,0,5,10,SIM-SUP-08,UNMAPPED,synthetic_demo,SET OF 4 ENGLISH ROSE PLACEMATS
2011-12-09,84509B,SIM-DC-01,7,157.14,0,1,7,SIM-SUP-01,UNMAPPED,synthetic_demo,SET OF 4 FAIRY CAKE PLACEMATS
2011-12-09,84509C,SIM-DC-01,3,38.91,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,SET OF 4 POLKADOT PLACEMATS
2011-12-09,84509E,SIM-DC-01,3,60.72,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,SET OF 4 CAROUSEL PLACEMATS
2011-12-09,84509F,SIM-DC-01,1,18.51,0,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,SET OF 4 NEW ENGLAND PLACEMATS
2011-12-09,84509G,SIM-DC-01,6,56.59,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,SET OF 4 FAIRY CAKE PLACEMATS
2011-12-09,84510A,SIM-DC-01,40,449.01,0,3,7,SIM-SUP-06,UNMAPPED,synthetic_demo,SET OF 4 ENGLISH ROSE COASTERS
2011-12-09,84510B,SIM-DC-01,1,4.12,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84510C,SIM-DC-01,4,81.22,0,0,14,SIM-SUP-01,UNMAPPED,synthetic_demo,SET OF 4 POLKADOT COASTERS
2011-12-09,84510E,SIM-DC-01,4,31.72,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,SET OF 4 GREEN CAROUSEL COASTERS
2011-12-09,84510F,SIM-DC-01,1,13.43,0,0,7,SIM-SUP-03,UNMAPPED,synthetic_demo,SET OF 4 NEW ENGLAND COASTERS
2011-12-09,84519A,SIM-DC-01,19,318.61,2,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,TOMATO CHARLIE+LOLA COASTER SET
2011-12-09,84519B,SIM-DC-01,10,193.29,0,1,7,SIM-SUP-02,UNMAPPED,synthetic_demo,CARROT CHARLIE+LOLA COASTER SET
2011-12-09,84520B,SIM-DC-01,0,0.00,0,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,PACK 20 ENGLISH ROSE PAPER NAPKINS
2011-12-09,84520D,SIM-DC-01,2,23.70,1,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84526,SIM-DC-01,0,0.00,0,0,7,SIM-SUP-05,UNMAPPED,synthetic_demo,GIANT BLACK SUNGLASSES
2011-12-09,84531A,SIM-DC-01,1,12.28,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,returned
2011-12-09,84531B,SIM-DC-01,4,97.02,0,0,14,SIM-SUP-08,UNMAPPED,synthetic_demo,returned
2011-12-09,84534B,SIM-DC-01,2,22.10,0,0,14,SIM-SUP-02,UNMAPPED,synthetic_demo,FAIRY CAKE NOTEBOOK A5 SIZE
2011-12-09,84535A,SIM-DC-01,2,34.79,0,0,10,SIM-SUP-06,UNMAPPED,synthetic_demo,ENGLISH ROSE NOTEBOOK A6 SIZE
2011-12-09,84535B,SIM-DC-01,8,20.58,4,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,FAIRY CAKES NOTEBOOK A6 SIZE
2011-12-09,84536A,SIM-DC-01,36,329.31,0,4,3,SIM-SUP-04,UNMAPPED,synthetic_demo,ENGLISH ROSE NOTEBOOK A7 SIZE
2011-12-09,84536B,SIM-DC-01,23,132.54,8,3,7,SIM-SUP-09,UNMAPPED,synthetic_demo,FAIRY CAKES NOTEBOOK A7 SIZE
2011-12-09,84558A,SIM-DC-01,12,146.36,0,0,7,SIM-SUP-10,UNMAPPED,synthetic_demo,3D DOG PICTURE PLAYING CARDS
2011-12-09,84559A,SIM-DC-01,18,113.26,0,2,10,SIM-SUP-05,UNMAPPED,synthetic_demo,3D SHEET OF DOG STICKERS
2011-12-09,84559B,SIM-DC-01,1,21.60,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,3D SHEET OF CAT STICKERS
2011-12-09,84559D,SIM-DC-01,2,38.36,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,3D SHEET OF SEA WORLD STICKERS
2011-12-09,84562A,SIM-DC-01,1,20.13,0,0,10,SIM-SUP-10,UNMAPPED,synthetic_demo,PINK/WHITE RIBBED MELAMINE JUG
2011-12-09,84563A,SIM-DC-01,2,24.33,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,PINK & WHITE BREAKFAST TRAY
2011-12-09,84563B,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,BLUE & WHITE BREAKFAST TRAY
2011-12-09,84568,SIM-DC-01,53,247.23,0,3,3,SIM-SUP-11,UNMAPPED,synthetic_demo,GIRLS ALPHABET IRON ON PATCHES
2011-12-09,84569A,SIM-DC-01,4,21.12,2,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,PACK 3 IRON ON DOG PATCHES
2011-12-09,84569B,SIM-DC-01,2,40.33,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,PACK 3 FIRE ENGINE/CAR PATCHES
2011-12-09,84569C,SIM-DC-01,2,16.16,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,PACK 4 FLOWER/BUTTERFLY PATCHES
2011-12-09,84569D,SIM-DC-01,2,26.07,0,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,PACK 6 HEART/ICE-CREAM PATCHES
2011-12-09,84578,SIM-DC-01,1,9.44,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,ELEPHANT TOY WITH BLUE T-SHIRT
2011-12-09,84580,SIM-DC-01,12,250.70,0,2,5,SIM-SUP-04,UNMAPPED,synthetic_demo,MOUSE TOY WITH PINK T-SHIRT
2011-12-09,84581,SIM-DC-01,7,98.72,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,DOG TOY WITH PINK CROCHET SKIRT
2011-12-09,84584,SIM-DC-01,2,40.99,1,0,14,SIM-SUP-06,UNMAPPED,synthetic_demo,PINK GINGHAM CAT WITH SCARF
2011-12-09,84592,SIM-DC-01,3,68.06,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,CROCHET ROSE PURSE WITH SUEDE BACK
2011-12-09,84595E,SIM-DC-01,0,0.00,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,LARGE TORTILLA DESIGN RED BOWL
2011-12-09,84596B,SIM-DC-01,85,1115.97,10,4,5,SIM-SUP-03,UNMAPPED,synthetic_demo,SMALL DOLLY MIX DESIGN ORANGE BOWL
2011-12-09,84596E,SIM-DC-01,1,18.99,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84596F,SIM-DC-01,300,4228.02,0,41,14,SIM-SUP-12,UNMAPPED,synthetic_demo,SMALL MARSHMALLOWS PINK BOWL
2011-12-09,84596G,SIM-DC-01,74,1206.16,4,4,14,SIM-SUP-04,UNMAPPED,synthetic_demo,SMALL CHOCOLATES PINK BOWL
2011-12-09,84596J,SIM-DC-01,1,13.34,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,MIXED NUTS LIGHT GREEN BOWL
2011-12-09,84596K,SIM-DC-01,2,18.20,0,0,10,SIM-SUP-06,UNMAPPED,synthetic_demo,JELLY BABIES YELLOW SMALL BOWL
2011-12-09,84596L,SIM-DC-01,1,14.23,0,0,5,SIM-SUP-11,UNMAPPED,synthetic_demo,BISCUITS SMALL BOWL LIGHT BLUE
2011-12-09,84597C,SIM-DC-01,1,21.35,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,RETRO PINK BALL ASHTRAY
2011-12-09,84598,SIM-DC-01,15,346.99,0,1,3,SIM-SUP-09,UNMAPPED,synthetic_demo,BOYS ALPHABET IRON ON PATCHES
2011-12-09,84600,SIM-DC-01,3,38.74,0,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,NEW BAROQUE JEWELLERY BOX
2011-12-09,84609,SIM-DC-01,4,41.24,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,TALL ROCOCO CANDLE HOLDER
2011-12-09,84620,SIM-DC-01,3,52.92,0,0,14,SIM-SUP-07,UNMAPPED,synthetic_demo,BLUE GINGHAM ROSE CUSHION COVER
2011-12-09,84625A,SIM-DC-01,2,18.26,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,PINK NEW BAROQUECANDLESTICK CANDLE
2011-12-09,84625C,SIM-DC-01,0,0.00,0,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,BLUE NEW BAROQUE CANDLESTICK CANDLE
2011-12-09,84625D,SIM-DC-01,1,18.51,0,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,WHITE NEWBAROQUE CANDLESTICK CANDLE
2011-12-09,84631,SIM-DC-01,1,7.49,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,FRUIT TREE AND BIRDS WALL PLAQUE
2011-12-09,84637,SIM-DC-01,2,4.59,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,KITCHEN FLOWER POTS WALL PLAQUE
2011-12-09,84638,SIM-DC-01,0,0.00,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,SMALL KITCHEN FLOWER POTS PLAQUE
2011-12-09,84658,SIM-DC-01,3,69.97,0,0,7,SIM-SUP-03,UNMAPPED,synthetic_demo,WHITE STITCHED CUSHION COVER
2011-12-09,84659A,SIM-DC-01,2,32.86,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,WHITE TRAVEL ALARM CLOCK
2011-12-09,84660A,SIM-DC-01,3,27.62,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,WHITE STITCHED WALL CLOCK
2011-12-09,84660B,SIM-DC-01,2,24.80,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,BLACK STITCHED WALL CLOCK
2011-12-09,84660C,SIM-DC-01,1,22.88,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84661A,SIM-DC-01,6,37.16,0,1,7,SIM-SUP-12,UNMAPPED,synthetic_demo,WHITE SQUARE TABLE CLOCK
2011-12-09,84661B,SIM-DC-01,5,117.20,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,BLACK SQUARE TABLE CLOCK
2011-12-09,84663A,SIM-DC-01,3,39.79,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84665,SIM-DC-01,2,19.99,0,0,10,SIM-SUP-10,UNMAPPED,synthetic_demo,SQUARE CHERRY BLOSSOM CABINET
2011-12-09,84670,SIM-DC-01,2,15.71,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84673A,SIM-DC-01,2,42.76,0,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,PINK FLY SWAT
2011-12-09,84673B,SIM-DC-01,5,22.33,0,0,14,SIM-SUP-07,UNMAPPED,synthetic_demo,BLUE FLY SWAT
2011-12-09,84674,SIM-DC-01,4,20.30,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,FLYING PIG WATERING CAN
2011-12-09,84675,SIM-DC-01,1,16.63,0,0,7,SIM-SUP-03,UNMAPPED,synthetic_demo,FROG KING WATERING CAN
2011-12-09,84676,SIM-DC-01,1,22.43,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,BATH DUCK WATERING CAN
2011-12-09,84678,SIM-DC-01,2,13.25,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,CLASSICAL ROSE SMALL VASE
2011-12-09,84682,SIM-DC-01,1,9.18,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,CLASSICAL ROSE DISH
2011-12-09,84683,SIM-DC-01,2,36.35,1,0,14,SIM-SUP-03,UNMAPPED,synthetic_demo,CLASSICAL ROSE CANDLESTAND
2011-12-09,84684,SIM-DC-01,3,34.90,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84685,SIM-DC-01,1,15.29,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,BEACH HUT KEY CABINET
2011-12-09,84686,SIM-DC-01,1,20.40,0,0,14,SIM-SUP-06,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84687,SIM-DC-01,3,19.80,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,BEACH HUT SHELF W 3 DRAWERS
2011-12-09,84688,SIM-DC-01,3,44.56,0,0,14,SIM-SUP-10,UNMAPPED,synthetic_demo,BEACH HUT DESIGN BLACKBOARD
2011-12-09,84689,SIM-DC-01,2,10.35,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,S/2 BEACH HUT TREASURE CHESTS
2011-12-09,84691,SIM-DC-01,1,18.53,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,PACK 20 DOLLY PEGS
2011-12-09,84692,SIM-DC-01,436,9275.97,0,25,14,SIM-SUP-06,UNMAPPED,synthetic_demo,BOX OF 24 COCKTAIL PARASOLS
2011-12-09,84707A,SIM-DC-01,8,193.67,0,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,SILVER JEWELLED MIRROR TRINKET TRAY
2011-12-09,84707B,SIM-DC-01,1,23.89,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,PINK JEWELLED MIRROR TRINKET TRAY
2011-12-09,84708B,SIM-DC-01,4,34.67,0,0,14,SIM-SUP-03,UNMAPPED,synthetic_demo,PINK JEWELLED PHOTO FRAME
2011-12-09,84709B,SIM-DC-01,1,2.60,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84712B,SIM-DC-01,8,18.19,0,1,14,SIM-SUP-01,UNMAPPED,synthetic_demo,PINK JEWELLED PHOTO FRAME
2011-12-09,84715,SIM-DC-01,2,19.76,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,SET OF 6 ICE CREAM SKITTLES
2011-12-09,84741C,SIM-DC-01,1,4.75,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,CITRUS GARLAND FELT FLOWERS
2011-12-09,84748,SIM-DC-01,3,27.03,0,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,FOLK FELT HANGING MULTICOL GARLAND
2011-12-09,84750A,SIM-DC-01,0,0.00,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,PINK SMALL GLASS CAKE STAND
2011-12-09,84750B,SIM-DC-01,1,19.71,0,0,7,SIM-SUP-06,UNMAPPED,synthetic_demo,BLACK SMALL GLASS CAKE STAND
2011-12-09,84754,SIM-DC-01,1,5.45,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,S/15 SILVER GLASS BAUBLES IN BAG
2011-12-09,84755,SIM-DC-01,80,323.16,0,8,10,SIM-SUP-11,UNMAPPED,synthetic_demo,COLOUR GLASS T-LIGHT HOLDER HANGING
2011-12-09,84760S,SIM-DC-01,1,7.33,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84761,SIM-DC-01,2,29.58,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,IVORY HANGING BIRD PLANTER
2011-12-09,84762B,SIM-DC-01,1,24.82,0,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,PINK PICNIC BARBECUE BUCKET
2011-12-09,84762C,SIM-DC-01,1,2.49,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,GREEN PICNIC BARBECUE BUCKET
2011-12-09,84763,SIM-DC-01,1,13.79,0,0,10,SIM-SUP-10,UNMAPPED,synthetic_demo,ZINC FINISH 15CM PLANTER POTS
2011-12-09,84773,SIM-DC-01,1,7.96,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84789,SIM-DC-01,2,8.28,0,0,5,SIM-SUP-01,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84791,SIM-DC-01,1,17.53,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,GINGHAM HEART DECORATION
2011-12-09,84792,SIM-DC-01,23,48.94,0,2,3,SIM-SUP-02,UNMAPPED,synthetic_demo,ENCHANTED BIRD COATHANGER 5 HOOK
2011-12-09,84795A,SIM-DC-01,1,12.08,0,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84795B,SIM-DC-01,2,31.79,0,0,7,SIM-SUP-11,UNMAPPED,synthetic_demo,SUNSET CHECK HAMMOCK
2011-12-09,84795C,SIM-DC-01,1,12.36,0,0,5,SIM-SUP-06,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84795D,SIM-DC-01,2,45.29,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84796A,SIM-DC-01,1,9.57,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,PINK HAWAIIAN PICNIC HAMPER FOR 2
2011-12-09,84796B,SIM-DC-01,3,35.75,0,0,10,SIM-SUP-05,UNMAPPED,synthetic_demo,BLUE SAVANNAH PICNIC HAMPER FOR 2
2011-12-09,84800L,SIM-DC-01,1,14.54,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,LARGE WHITE/PINK ROSE ART FLOWER
2011-12-09,84806B,SIM-DC-01,1,9.01,0,0,10,SIM-SUP-11,UNMAPPED,synthetic_demo,WHITE CANDYSTUFT ARTIFICIAL FLOWER
2011-12-09,84813,SIM-DC-01,2,19.89,1,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,SET OF 4 DIAMOND NAPKIN RINGS
2011-12-09,84815,SIM-DC-01,2,32.90,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,SET OF 3 DANISH ROSE PLANTERS
2011-12-09,84817,SIM-DC-01,6,129.48,3,0,7,SIM-SUP-10,UNMAPPED,synthetic_demo,DANISH ROSE DECORATIVE PLATE
2011-12-09,84818,SIM-DC-01,1,21.28,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,DANISH ROSE PHOTO FRAME
2011-12-09,84819,SIM-DC-01,6,51.03,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,DANISH ROSE ROUND SEWING BOX
2011-12-09,84820,SIM-DC-01,4,52.35,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,DANISH ROSE TRINKET TRAYS
2011-12-09,84821,SIM-DC-01,6,28.99,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,DANISH ROSE DELUXE COASTER
2011-12-09,84826,SIM-DC-01,2,42.48,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,ASSTD DESIGN 3D PAPER STICKERS
2011-12-09,84828,SIM-DC-01,33,532.86,7,4,10,SIM-SUP-12,UNMAPPED,synthetic_demo,JUNGLE POPSICLES ICE LOLLY MOULDS
2011-12-09,84832,SIM-DC-01,60,721.87,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,ZINC WILLIE WINKIE CANDLE STICK
2011-12-09,84836,SIM-DC-01,203,1909.13,0,6,10,SIM-SUP-11,UNMAPPED,synthetic_demo,ZINC METAL HEART DECORATION
2011-12-09,84837,SIM-DC-01,1,21.56,0,0,14,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84839,SIM-DC-01,3,74.25,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,SWEETHEART KEY CABINET
2011-12-09,84840,SIM-DC-01,1,24.71,0,0,5,SIM-SUP-06,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84842,SIM-DC-01,2,38.87,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,HELLO SAILOR BATHROOM SET
2011-12-09,84843,SIM-DC-01,2,15.92,1,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,WHITE SOAP RACK WITH 2 BOTTLES
2011-12-09,84846A,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,SCENTED CANDLE IN DIGITALIS TIN
2011-12-09,84847,SIM-DC-01,2,28.14,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,84849A,SIM-DC-01,2,39.48,0,0,10,SIM-SUP-10,UNMAPPED,synthetic_demo,HELLO SAILOR BLUE SOAP HOLDER
2011-12-09,84849B,SIM-DC-01,1,7.56,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,FAIRY SOAP SOAP HOLDER
2011-12-09,84849D,SIM-DC-01,3,25.78,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,HOT BATHS SOAP HOLDER
2011-12-09,84854,SIM-DC-01,1,24.40,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,GIRLY PINK TOOL SET
2011-12-09,84856L,SIM-DC-01,3,22.20,0,0,10,SIM-SUP-11,UNMAPPED,synthetic_demo,LARGE TAHITI BEACH BAG
2011-12-09,84856S,SIM-DC-01,1,5.56,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,SMALL TAHITI BEACH BAG
