date,sku_id,description,demand_units,median_active_day_units,q1_units,q3_units,spike_threshold_units,multiple_of_median
2011-06-05,23255,CHILDRENS CUTLERY CIRCUS PARADE,15,4.00,4.00,8.00,14.00,3.75
2011-06-07,23140,TRIPLE WIRE HOOK IVORY HEART,15,2.50,1.00,4.00,8.50,6.00
2011-06-08,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,15,3.00,2.00,5.00,9.50,5.00
2011-06-08,23049,RECYCLED ACAPULCO MAT RED,15,3.00,2.00,6.00,12.00,5.00
2011-06-08,DOT,DOTCOM POSTAGE,15,2.00,1.00,4.00,8.50,7.50
2011-06-10,22192,BLUE DINER WALL CLOCK,15,3.00,2.00,5.00,9.50,5.00
2011-06-16,23091,ZINC HERB GARDEN CONTAINER,15,4.00,2.00,7.00,14.50,3.75
2011-06-17,21865,PINK UNION JACK PASSPORT COVER,15,2.00,1.00,6.00,13.50,7.50
2011-06-20,23049,RECYCLED ACAPULCO MAT RED,15,3.00,2.00,6.00,12.00,5.00
2011-06-28,22847,BREAD BIN DINER STYLE IVORY,15,4.00,2.00,7.00,14.50,3.75
2011-06-29,20768,GREEN FERN JOURNAL,15,2.00,1.00,6.00,13.50,7.50
2011-06-29,20986,BLUE CALCULATOR RULER,15,3.00,1.00,6.00,13.50,5.00
2011-06-29,22498,WOODEN REGATTA BUNTING,15,3.00,1.00,4.00,8.50,5.00
2011-06-29,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,15,2.00,1.00,6.00,13.50,7.50
2011-07-04,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,15,2.00,1.00,6.00,13.50,7.50
2011-07-04,71143,ANTIQUE SILVER BOOK MARK WITH BEADS,15,2.00,1.00,5.00,11.00,7.50
2011-07-25,35916B,BLUE FELT HANGING HEART WITH FLOWER,15,1.00,1.00,3.00,6.00,15.00
2011-07-27,79161A,ST GEORGE SET OF 10 PARTY LIGHTS,15,2.00,1.00,6.00,13.50,7.50
2011-07-28,84859A,SILVER DISCO HANDBAG,15,2.00,1.00,5.75,12.88,7.50
2011-07-31,22123,PING MICROWAVE APRON,15,2.00,1.00,4.00,8.50,7.50
2011-08-04,21770,OPEN CLOSED METAL SIGN,15,4.00,2.00,7.00,14.50,3.75
2011-08-05,22954,HEN PARTY CORDON BARRIER TAPE,15,2.50,1.00,6.25,14.12,6.00
2011-08-16,21452,TOADSTOOL MONEY BOX,15,6.00,2.00,7.00,14.50,2.50
2011-08-21,84884A,ANT WHITE WIRE HEART SPIRAL,15,3.50,1.00,6.00,13.50,4.29
2011-08-22,22627,MINT KITCHEN SCALES,15,3.50,2.00,6.00,12.00,4.29
2011-08-30,21246,RED RETROSPOT BIG BOWL,15,3.00,1.00,6.00,13.50,5.00
2011-08-30,DOT,DOTCOM POSTAGE,15,2.00,1.00,4.00,8.50,7.50
2011-09-04,22627,MINT KITCHEN SCALES,15,3.50,2.00,6.00,12.00,4.29
2011-09-06,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,15,3.00,2.00,5.00,9.50,5.00
2011-09-07,22364,GLASS JAR DIGESTIVE BISCUITS,15,2.00,1.00,6.00,13.50,7.50
2011-09-13,21774,DECORATIVE CATS BATHROOM BOTTLE,15,2.00,1.00,4.00,8.50,7.50
2011-09-13,85066,CREAM SWEETHEART MINI CHEST,15,4.00,2.00,6.25,12.62,3.75
2011-09-15,23007,SPACEBOY BABY GIFT SET,15,2.00,1.00,5.00,11.00,7.50
2011-09-15,84519B,CARROT CHARLIE+LOLA COASTER SET,15,2.00,1.00,6.00,13.50,7.50
2011-09-16,85014A,BLACK/BLUE POLKADOT UMBRELLA,15,4.00,2.00,7.00,14.50,3.75
2011-09-21,22107,PIZZA PLATE IN BOX,15,4.00,2.00,6.00,12.00,3.75
2011-09-21,46776B,WOVEN BERRIES CUSHION COVER,15,2.00,1.00,3.00,6.00,7.50
2011-09-26,85131B,BEADED CRYSTAL HEART GREEN ON STICK,15,3.00,1.00,5.25,11.62,5.00
2011-09-27,23413,DECORATIVE VINTAGE COFFEE BOX,15,3.00,1.00,6.00,13.50,5.00
2011-09-28,21770,OPEN CLOSED METAL SIGN,15,4.00,2.00,7.00,14.50,3.75
2011-09-29,22664,TOY TIDY DOLLY GIRL DESIGN,15,5.00,1.00,6.00,13.50,3.00
2011-10-06,84659A,WHITE TRAVEL ALARM CLOCK,15,2.00,1.00,5.00,11.00,7.50
2011-10-10,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,15,2.00,1.00,5.00,11.00,7.50
2011-10-13,22320,BIRDS MOBILE VINTAGE DESIGN,15,3.00,2.00,3.00,4.50,5.00
2011-10-14,21539,check,15,4.00,3.00,6.00,10.50,3.75
2011-10-16,23401,RUSTIC MIRROR WITH LACE HEART,15,2.00,1.75,4.25,8.00,7.50
2011-10-17,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,15,2.00,1.00,6.00,13.50,7.50
2011-10-18,22068,BLACK PIRATE TREASURE CHEST,15,2.00,1.00,6.00,13.50,7.50
2011-10-18,22191,IVORY DINER WALL CLOCK,15,3.00,2.00,6.00,12.00,5.00
2011-10-18,22193,RED DINER WALL CLOCK,15,3.00,2.00,6.00,12.00,5.00
2011-10-19,23558,LANDMARK FRAME LONDON BRIDGE,15,2.00,2.00,4.00,7.00,7.50
2011-10-20,22847,BREAD BIN DINER STYLE IVORY,15,4.00,2.00,7.00,14.50,3.75
2011-10-20,23457,LARGE PARLOUR PICTURE FRAME,15,3.00,2.00,5.00,9.50,5.00
2011-10-20,23461,SWEETHEART BIRD HOUSE,15,4.00,2.00,6.25,12.62,3.75
2011-10-25,21617,4 LILY BOTANICAL DINNER CANDLES,15,3.00,2.00,6.50,13.25,5.00
2011-10-27,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,15,2.00,1.00,6.00,13.50,7.50
2011-10-27,23132,SMALL IVORY HEART WALL ORGANISER,15,3.00,2.00,6.00,12.00,5.00
2011-11-01,23414,ZINC BOX SIGN HOME,15,2.00,2.00,4.00,7.00,7.50
2011-11-02,23314,VINTAGE CHRISTMAS TABLECLOTH,15,4.00,2.00,6.00,12.00,3.75
2011-11-04,82567,"AIRLINE LOUNGE,METAL SIGN",15,2.00,1.00,5.00,11.00,7.50
2011-11-06,21411,GINGHAM HEART DOORSTOP RED,15,3.00,2.00,6.00,12.00,5.00
2011-11-06,22190,LOCAL CAFE MUG,15,3.00,1.00,6.00,13.50,5.00
2011-11-09,21905,MORE BUTTER METAL SIGN,15,2.00,1.00,6.00,13.50,7.50
2011-11-09,22840,ROUND CAKE TIN VINTAGE RED,15,3.00,2.00,6.00,12.00,5.00
2011-11-11,21867,PINK UNION JACK LUGGAGE TAG,15,3.00,1.00,5.25,11.62,5.00
2011-11-13,17012D,ORIGAMI ROSE INCENSE/CANDLE SET,15,2.00,1.00,5.75,12.88,7.50
2011-11-15,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,15,1.00,1.00,6.00,13.50,15.00
2011-11-16,22424,ENAMEL BREAD BIN CREAM,15,3.00,1.00,5.00,11.00,5.00
2011-11-16,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",15,3.00,1.00,6.00,13.50,5.00
2011-11-17,23252,VINTAGE RED ENAMEL TRIM JUG,15,4.00,2.00,6.75,13.88,3.75
2011-11-18,21617,4 LILY BOTANICAL DINNER CANDLES,15,3.00,2.00,6.50,13.25,5.00
2011-11-18,21812,GARLAND WITH HEARTS AND BELLS,15,4.00,1.00,6.00,13.50,3.75
2011-11-20,20986,BLUE CALCULATOR RULER,15,3.00,1.00,6.00,13.50,5.00
2011-11-21,22844,VINTAGE CREAM DOG FOOD CONTAINER,15,3.00,2.00,5.00,9.50,5.00
2011-11-21,22845,VINTAGE CREAM CAT FOOD CONTAINER,15,2.00,2.00,4.00,7.00,7.50
2011-11-23,21411,GINGHAM HEART DOORSTOP RED,15,3.00,2.00,6.00,12.00,5.00
2011-11-23,23406,UNKNOWN,15,3.00,2.00,4.00,7.00,5.00
2011-11-28,21742,LARGE ROUND WICKER PLATTER,15,2.00,1.00,4.00,8.50,7.50
2011-11-29,21257,VICTORIAN SEWING BOX MEDIUM,15,2.00,2.00,5.00,9.50,7.50
2011-11-29,22107,PIZZA PLATE IN BOX,15,4.00,2.00,6.00,12.00,3.75
2011-11-29,23081,GREEN METAL BOX ARMY SUPPLIES,15,2.00,1.00,5.00,11.00,7.50
2011-12-04,22314,OFFICE MUG WARMER CHOC+BLUE,15,3.00,1.00,6.00,13.50,5.00
2011-12-04,22799,SWEETHEART WIRE FRUIT BOWL,15,2.00,1.00,3.00,6.00,7.50
2011-12-05,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",15,2.00,1.00,3.00,6.00,7.50
2011-12-05,22193,RED DINER WALL CLOCK,15,3.00,2.00,6.00,12.00,5.00
2011-12-05,22496,SET OF 2 ROUND TINS DUTCH CHEESE,15,2.00,1.00,6.00,13.50,7.50
2011-12-05,22723,SET OF 6 HERB TINS SKETCHBOOK,15,4.00,2.00,6.00,12.00,3.75
2011-12-07,22371,AIRLINE BAG VINTAGE TOKYO 78,15,3.00,1.00,6.00,13.50,5.00
2011-12-07,23406,UNKNOWN,15,3.00,2.00,4.00,7.00,5.00
2011-12-08,22475,SKULL DESIGN TV DINNER TRAY,15,2.00,1.00,3.00,6.00,7.50
2011-12-08,22852,DOG BOWL VINTAGE CREAM,15,4.00,1.00,5.00,11.00,3.75
2011-12-08,22853,CAT BOWL VINTAGE CREAM,15,5.00,2.00,6.00,12.00,3.00
2011-12-08,85179C,PINK BITTY LIGHT CHAIN,15,1.00,1.00,2.00,3.50,15.00
2009-12-01,20774,GREEN FERN NOTEBOOK,14,2.00,1.00,4.00,8.50,7.00
2009-12-01,84899E,YELLOW BROWN BEAR FELT PURSE KIT,14,2.00,1.25,2.00,3.12,7.00
2009-12-01,84985B,SET OF 72 BLACK PAPER DOILIES,14,1.00,1.00,4.25,9.12,14.00
2009-12-03,21741,COSY SLIPPER SHOES LARGE GREEN,14,3.00,1.00,6.00,13.50,4.67
2009-12-03,21865,PINK UNION JACK PASSPORT COVER,14,2.00,1.00,6.00,13.50,7.00
2009-12-03,22119,PEACE WOODEN BLOCK LETTERS,14,3.00,1.00,5.00,11.00,4.67
2009-12-04,21948,SET OF 6 CAKE CHOPSTICKS,14,2.00,1.00,6.00,13.50,7.00
2009-12-04,22180,RETROSPOT LAMP,14,2.00,1.00,4.00,8.50,7.00
2009-12-04,35979,SIX STRING SCANDINAVIAN HEART DECS,14,4.50,1.00,6.00,13.50,3.11
2009-12-05,21681,GIANT MEDINA STAMPED METAL BOWL,14,2.00,1.75,2.25,3.00,7.00
2009-12-06,21687,UNKNOWN,14,4.00,2.00,6.75,13.88,3.50
2009-12-06,21765,HANGING METAL BIRD BATH,14,2.00,1.00,4.00,8.50,7.00
2009-12-07,15060B,FAIRY CAKE DESIGN UMBRELLA,14,4.00,1.00,6.00,13.50,3.50
2009-12-07,20615,BLUE POLKADOT PASSPORT COVER,14,1.00,1.00,3.00,6.00,14.00
2009-12-07,20665,RED RETROSPOT PURSE,14,6.00,1.00,6.00,13.50,2.33
2009-12-07,21820,GLITTER HEART GARLAND WITH BELLS,14,2.00,1.00,6.00,13.50,7.00
2009-12-08,21042,RED RETROSPOT APRON,14,3.00,2.00,6.00,12.00,4.67
2009-12-08,21556,CERAMIC STRAWBERRY MONEY BOX,14,3.00,2.00,6.00,12.00,4.67
2009-12-09,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,14,3.00,2.00,5.00,9.50,4.67
2009-12-09,47580,TEA TIME DES TEA COSY,14,3.00,1.50,6.00,12.75,4.67
2009-12-10,21739,COSY SLIPPER SHOES SMALL GREEN,14,3.00,1.00,6.00,13.50,4.67
2009-12-11,22236,CAKE STAND 3 TIER MAGIC GARDEN,14,3.00,1.00,5.00,11.00,4.67
2009-12-11,72800D,4 BLUE DINNER CANDLES SILVER FLOCK,14,2.00,1.00,4.00,8.50,7.00
2009-12-14,37462B,"PET MUG, BUDGIE",14,1.50,1.00,3.00,6.00,9.33
2009-12-15,21407,BROWN CHECK CAT DOORSTOP,14,3.00,1.00,4.00,8.50,4.67
2009-12-16,22199,FRYING PAN RED RETROSPOT,14,3.00,1.00,5.00,11.00,4.67
2009-12-18,21407,BROWN CHECK CAT DOORSTOP,14,3.00,1.00,4.00,8.50,4.67
2009-12-18,22179,SET 10 NIGHT OWL LIGHTS,14,3.00,2.00,6.00,12.00,4.67
2010-01-07,84509F,SET OF 4 NEW ENGLAND PLACEMATS,14,2.00,2.00,4.00,7.00,7.00
2010-01-11,20757,RED DAISY POCKET BOOK,14,3.00,2.00,6.00,12.00,4.67
2010-01-11,22314,OFFICE MUG WARMER CHOC+BLUE,14,3.00,1.00,6.00,13.50,4.67
2010-01-11,48189,adjustment,14,2.00,1.00,4.25,9.12,7.00
2010-01-11,84968A,SET OF 16 VINTAGE ROSE CUTLERY,14,2.00,1.00,4.00,8.50,7.00
2010-01-11,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,14,2.00,1.00,4.00,8.50,7.00
2010-01-12,48189,adjustment,14,2.00,1.00,4.25,9.12,7.00
2010-01-13,20615,BLUE POLKADOT PASSPORT COVER,14,1.00,1.00,3.00,6.00,14.00
2010-01-14,22281,EASTER TREE YELLOW BIRDS,14,2.00,2.00,4.00,7.00,7.00
2010-01-19,90098,NECKLACE+BRACELET PINK BUTTERFLY,14,2.00,1.00,4.00,8.50,7.00
2010-01-21,21042,RED RETROSPOT APRON,14,3.00,2.00,6.00,12.00,4.67
2010-01-22,22180,RETROSPOT LAMP,14,2.00,1.00,4.00,8.50,7.00
2010-01-22,22365,DOORMAT RESPECTABLE HOUSE,14,2.00,1.00,6.00,13.50,7.00
2010-01-24,22350,ILLUSTRATED CAT BOWL,14,6.00,2.00,6.75,13.88,2.33
2010-01-25,21042,RED RETROSPOT APRON,14,3.00,2.00,6.00,12.00,4.67
2010-01-25,85066,CREAM SWEETHEART MINI CHEST,14,4.00,2.00,6.25,12.62,3.50
2010-01-28,22085,PAPER CHAIN KIT SKULLS,14,3.50,1.00,6.00,13.50,4.00
2010-01-31,21250,SET OF SKULL WALL STICKERS,14,2.00,1.00,6.00,13.50,7.00
2010-02-01,22168,ORGANISER WOOD ANTIQUE WHITE,14,2.00,1.00,4.00,8.50,7.00
2010-02-02,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,14,2.00,1.00,6.00,13.50,7.00
2010-02-04,84884A,ANT WHITE WIRE HEART SPIRAL,14,3.50,1.00,6.00,13.50,4.00
2010-02-08,21411,GINGHAM HEART DOORSTOP RED,14,3.00,2.00,6.00,12.00,4.67
2010-02-09,22180,RETROSPOT LAMP,14,2.00,1.00,4.00,8.50,7.00
2010-02-16,21363,HOME SMALL WOOD LETTERS,14,3.00,1.00,5.00,11.00,4.67
2010-02-16,22270,HAPPY EASTER HANGING DECORATION,14,4.00,2.00,6.00,12.00,3.50
2010-02-16,47579,TEA TIME BREAKFAST BASKET,14,3.00,1.00,5.75,12.88,4.67
2010-02-17,21683,MEDIUM MEDINA STAMPED METAL BOWL,14,6.00,2.00,6.00,12.00,2.33
2010-02-17,21777,UNKNOWN,14,3.00,2.00,6.00,12.00,4.67
2010-02-18,21865,PINK UNION JACK PASSPORT COVER,14,2.00,1.00,6.00,13.50,7.00
2010-02-21,21752,GLASS CAKE STAND MIRRORED BASE,14,1.50,1.00,3.00,6.00,9.33
2010-02-21,22168,ORGANISER WOOD ANTIQUE WHITE,14,2.00,1.00,4.00,8.50,7.00
2010-02-21,84884A,ANT WHITE WIRE HEART SPIRAL,14,3.50,1.00,6.00,13.50,4.00
2010-02-22,84519A,TOMATO CHARLIE+LOLA COASTER SET,14,2.00,1.00,6.00,13.50,7.00
2010-02-25,21580,RABBIT DESIGN COTTON TOTE BAG,14,2.00,1.00,6.00,13.50,7.00
2010-02-25,84910A,PINK PAISLEY CUSHION COVER,14,2.00,1.00,2.00,3.50,7.00
2010-02-26,21837,UNKNOWN,14,3.00,2.00,5.00,9.50,4.67
2010-02-26,22374,AIRLINE BAG VINTAGE JET SET RED,14,2.00,1.00,4.00,8.50,7.00
2010-02-28,84619,BLUE GINGHAM ROSE QUILT,14,2.00,1.00,2.00,3.50,7.00
2010-03-02,21319,adjustment,14,6.00,2.00,6.00,12.00,2.33
2010-03-02,82585,UNKNOWN,14,3.00,1.00,4.00,8.50,4.67
2010-03-07,21774,DECORATIVE CATS BATHROOM BOTTLE,14,2.00,1.00,4.00,8.50,7.00
2010-03-07,84658,WHITE STITCHED CUSHION COVER,14,2.00,2.00,4.00,7.00,7.00
2010-03-08,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,14,1.00,1.00,2.00,3.50,14.00
2010-03-08,21376,LARGE TALL CAMPHOR WOOD TOADSTOOL,14,2.00,1.75,4.00,7.38,7.00
2010-03-08,21471,STRAWBERRY RAFFIA FOOD COVER,14,4.00,1.00,6.00,13.50,3.50
2010-03-08,21777,UNKNOWN,14,3.00,2.00,6.00,12.00,4.67
2010-03-10,21534,DAIRY MAID LARGE MILK JUG,14,3.00,1.00,4.00,8.50,4.67
2010-03-11,22180,RETROSPOT LAMP,14,2.00,1.00,4.00,8.50,7.00
2010-03-11,47504E,ENGLISH ROSE SCISSORS,14,2.00,1.00,4.50,9.75,7.00
2010-03-15,21623,VINTAGE UNION JACK MEMOBOARD,14,2.00,2.00,6.00,12.00,7.00
2010-03-17,20778,UNKNOWN,14,2.00,1.00,4.00,8.50,7.00
2010-03-17,22468,BABUSHKA LIGHTS STRING OF 10,14,3.00,2.00,6.00,12.00,4.67
2010-03-18,21359,UNKNOWN,14,1.00,1.00,3.00,6.00,14.00
2010-03-21,85205B,PINK FELT EASTER RABBIT GARLAND,14,3.00,2.00,6.00,12.00,4.67
2010-03-23,85214,UNKNOWN,14,2.00,1.00,5.00,11.00,7.00
2010-03-24,21324,UNKNOWN,14,3.00,2.00,6.00,12.00,4.67
2010-03-24,21867,PINK UNION JACK LUGGAGE TAG,14,3.00,1.00,5.25,11.62,4.67
2010-03-26,22263,FELT EGG COSY LADYBIRD,14,2.00,1.00,6.00,13.50,7.00
2010-03-28,21471,STRAWBERRY RAFFIA FOOD COVER,14,4.00,1.00,6.00,13.50,3.50
2010-03-28,22324,BLUE POLKADOT KIDS BAG,14,2.00,1.00,5.00,11.00,7.00
2010-03-29,22496,SET OF 2 ROUND TINS DUTCH CHEESE,14,2.00,1.00,6.00,13.50,7.00
2010-03-29,84873A,FUNKY FLOWER PICNIC BAG FOR 4,14,4.00,1.00,6.00,13.50,3.50
2010-03-30,21580,RABBIT DESIGN COTTON TOTE BAG,14,2.00,1.00,6.00,13.50,7.00
2010-03-30,21759,UNKNOWN,14,1.00,1.00,2.00,3.50,14.00
2010-03-30,22391,PAPERWEIGHT HOME SWEET HOME,14,5.00,1.00,6.00,13.50,2.80
2010-03-30,84849A,HELLO SAILOR BLUE SOAP HOLDER,14,2.00,1.00,4.00,8.50,7.00
2010-03-31,21539,check,14,4.00,3.00,6.00,10.50,3.50
2010-04-01,21623,VINTAGE UNION JACK MEMOBOARD,14,2.00,2.00,6.00,12.00,7.00
2010-04-01,22468,BABUSHKA LIGHTS STRING OF 10,14,3.00,2.00,6.00,12.00,4.67
2010-04-01,47592A,CAROUSEL CHILDRENS OVERALL,14,2.00,1.00,5.25,11.62,7.00
2010-04-07,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,14,1.00,1.00,2.00,3.50,14.00
2010-04-08,21774,DECORATIVE CATS BATHROOM BOTTLE,14,2.00,1.00,4.00,8.50,7.00
2010-04-08,22215,CAKE STAND WHITE TWO TIER LACE,14,2.00,2.00,5.00,9.50,7.00
2010-04-16,22526,WHEELBARROW FOR CHILDREN,14,1.00,1.00,3.00,6.00,14.00
2010-04-16,46000P,POLYESTER FILLER PAD 65CMx65CM,14,4.00,2.00,6.00,12.00,3.50
2010-04-16,84673A,PINK FLY SWAT,14,2.00,1.00,3.00,6.00,7.00
2010-04-19,21279,VINTAGE KITCHEN PRINT FRUITS,14,2.00,1.00,6.00,13.50,7.00
2010-04-19,21529,UNKNOWN,14,3.00,1.00,6.00,13.50,4.67
2010-04-19,22514,CHILDS GARDEN SPADE BLUE,14,3.00,1.00,6.00,13.50,4.67
2010-04-20,21913,VINTAGE SEASIDE JIGSAW PUZZLES,14,3.00,1.00,4.00,8.50,4.67
2010-04-20,84899F,YELLOW PURPLE DAISY FELT PURSE KIT,14,2.00,1.00,2.75,5.38,7.00
2010-04-21,21898,UNKNOWN,14,3.00,1.00,6.00,13.50,4.67
2010-04-22,21467,CHERRY CROCHET FOOD COVER,14,2.00,1.00,6.00,13.50,7.00
2010-04-22,21895,POTTING SHED SOW 'N' GROW SET,14,4.00,1.00,4.00,8.50,3.50
2010-04-22,47570,ENGLISH ROSE TABLE CLOTH,14,2.00,1.00,3.75,7.88,7.00
2010-04-22,48189,adjustment,14,2.00,1.00,4.25,9.12,7.00
2010-04-26,22324,BLUE POLKADOT KIDS BAG,14,2.00,1.00,5.00,11.00,7.00
2010-04-26,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,14,2.50,1.00,6.00,13.50,5.60
2010-04-27,22357,KINGS CHOICE BISCUIT TIN,14,4.00,1.00,6.00,13.50,3.50
2010-05-05,47592A,CAROUSEL CHILDRENS OVERALL,14,2.00,1.00,5.25,11.62,7.00
2010-05-06,22357,KINGS CHOICE BISCUIT TIN,14,4.00,1.00,6.00,13.50,3.50
2010-05-07,82587,TEXRIO TOMATOES CANDLE+CUP,14,3.00,1.00,4.50,9.75,4.67
2010-05-09,15058A,BLUE POLKADOT GARDEN PARASOL,14,2.00,1.00,5.00,11.00,7.00
2010-05-10,20786,BLACK RETRO BAR STOOL,14,2.00,1.00,3.00,6.00,7.00
2010-05-10,21361,LOVE LARGE WOOD LETTERS,14,2.00,1.00,3.00,6.00,7.00
2010-05-10,21469,POLKA DOT RAFFIA FOOD COVER,14,4.00,1.00,6.00,13.50,3.50
2010-05-10,22443,GROW YOUR OWN HERBS SET OF 3,14,2.00,1.00,4.00,8.50,7.00
2010-05-13,22485,SET OF 2 WOODEN MARKET CRATES,14,2.00,2.00,4.00,7.00,7.00
2010-05-16,15058B,PINK POLKADOT GARDEN PARASOL,14,2.00,1.00,4.00,8.50,7.00
2010-05-16,22430,ENAMEL WATERING CAN CREAM,14,4.00,2.00,6.00,12.00,3.50
2010-05-18,21564,PINK HEART SHAPE LOVE BUCKET,14,3.00,1.00,6.00,13.50,4.67
2010-05-18,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,14,4.00,2.00,6.00,12.00,3.50
2010-05-18,22393,PAPERWEIGHT VINTAGE COLLAGE,14,6.00,2.00,6.00,12.00,2.33
2010-05-20,85214,UNKNOWN,14,2.00,1.00,5.00,11.00,7.00
2010-05-21,22215,CAKE STAND WHITE TWO TIER LACE,14,2.00,2.00,5.00,9.50,7.00
2010-05-26,21246,RED RETROSPOT BIG BOWL,14,3.00,1.00,6.00,13.50,4.67
2010-05-26,84795C,UNKNOWN,14,2.00,2.00,4.00,7.00,7.00
2010-05-26,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,14,2.00,1.00,3.00,6.00,7.00
2010-05-27,21624,VINTAGE UNION JACK DOORSTOP,14,3.00,2.00,4.00,7.00,4.67
2010-05-27,22215,CAKE STAND WHITE TWO TIER LACE,14,2.00,2.00,5.00,9.50,7.00
2010-06-01,21923,UNKNOWN,14,3.00,2.00,6.00,12.00,4.67
2010-06-03,22365,DOORMAT RESPECTABLE HOUSE,14,2.00,1.00,6.00,13.50,7.00
2010-06-04,21924,UNKNOWN,14,2.00,1.00,4.00,8.50,7.00
2010-06-04,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,14,2.00,1.00,3.00,6.00,7.00
2010-06-04,90128A,PINK LEAVES AND BEADS PHONE CHARM,14,2.00,1.00,5.00,11.00,7.00
2010-06-06,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,14,3.00,1.00,5.00,11.00,4.67
2010-06-08,21323,UNKNOWN,14,3.00,1.00,4.75,10.38,4.67
2010-06-11,21259,VICTORIAN SEWING BOX SMALL,14,4.00,2.00,6.00,12.00,3.50
2010-06-11,21895,POTTING SHED SOW 'N' GROW SET,14,4.00,1.00,4.00,8.50,3.50
2010-06-13,85124C,GREEN JUICY FRUIT PHOTO FRAME,14,2.00,1.00,6.00,13.50,7.00
2010-06-14,21432,SET OF 3 CASES WOODLAND DESIGN,14,3.00,2.00,6.00,12.00,4.67
2010-06-14,85103,SILVER T-LIGHT SETTING,14,2.00,1.00,4.00,8.50,7.00
2010-06-15,22626,BLACK KITCHEN SCALES,14,2.00,1.00,4.00,8.50,7.00
2010-06-21,21765,HANGING METAL BIRD BATH,14,2.00,1.00,4.00,8.50,7.00
2010-06-21,22430,ENAMEL WATERING CAN CREAM,14,4.00,2.00,6.00,12.00,3.50
2010-06-23,22426,ENAMEL WASH BOWL CREAM,14,3.50,1.00,6.00,13.50,4.00
2010-06-24,21617,4 LILY BOTANICAL DINNER CANDLES,14,3.00,2.00,6.50,13.25,4.67
2010-06-29,21467,CHERRY CROCHET FOOD COVER,14,2.00,1.00,6.00,13.50,7.00
2010-06-29,21529,UNKNOWN,14,3.00,1.00,6.00,13.50,4.67
2010-06-29,22426,ENAMEL WASH BOWL CREAM,14,3.50,1.00,6.00,13.50,4.00
2010-06-29,22472,TV DINNER TRAY DOLLY GIRL,14,3.00,1.00,5.00,11.00,4.67
2010-06-29,47597,NEW ENGLAND TEATOWELS,14,3.00,2.00,5.00,9.50,4.67
2010-06-30,15058A,BLUE POLKADOT GARDEN PARASOL,14,2.00,1.00,5.00,11.00,7.00
2010-06-30,22371,AIRLINE BAG VINTAGE TOKYO 78,14,3.00,1.00,6.00,13.50,4.67
2010-07-01,22214,CANDLE PLATE LACE WHITE,14,5.00,1.00,6.00,13.50,2.80
2010-07-05,21657,MILK BOTTLE WITH GLASS STOPPER,14,2.00,1.00,3.00,6.00,7.00
2010-07-08,21906,PHARMACIE FIRST AID TIN,14,2.00,1.00,4.00,8.50,7.00
2010-07-13,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,14,4.00,1.00,6.00,13.50,3.50
2010-07-14,84985A,SET OF 72 GREEN PAPER DOILIES,14,2.00,1.00,4.50,9.75,7.00
2010-07-19,84078A,SET/4 WHITE RETRO STORAGE CUBES,14,2.00,1.00,4.00,8.50,7.00
2010-07-21,82011A,"BATHROOM SCALES, TROPICAL BEACH",14,1.00,1.00,2.00,3.50,14.00
2010-07-22,22357,KINGS CHOICE BISCUIT TIN,14,4.00,1.00,6.00,13.50,3.50
2010-07-22,DOT,DOTCOM POSTAGE,14,2.00,1.00,4.00,8.50,7.00
2010-08-03,21000,ROSE DU SUD COSMETICS BAG,14,1.00,1.00,2.00,3.50,14.00
2010-08-15,21407,BROWN CHECK CAT DOORSTOP,14,3.00,1.00,4.00,8.50,4.67
2010-08-18,22068,BLACK PIRATE TREASURE CHEST,14,2.00,1.00,6.00,13.50,7.00
2010-08-24,21350,UNKNOWN,14,6.00,4.00,7.75,13.38,2.33
2010-08-24,22664,TOY TIDY DOLLY GIRL DESIGN,14,5.00,1.00,6.00,13.50,2.80
2010-08-25,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,14,4.00,1.00,6.00,13.50,3.50
2010-08-26,90129A,PINK GLASS TASSLE BAG CHARM,14,1.00,1.00,2.00,3.50,14.00
2010-08-31,21768,UNKNOWN,14,2.00,1.00,3.00,6.00,7.00
2010-09-01,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,14,1.00,1.00,3.00,6.00,14.00
