snapshot_date,sku_id,description,category,location_count,on_hand_quantity,on_order_quantity,reserved_quantity,available_supply_quantity,inventory_value,avg_daily_forecast_units,lead_time_days,reorder_point_units,days_of_supply,potential_stockout,excess_inventory,slow_moving,risk_level,risk_reason
,84870B,BLUE GEISHA GIRL,UNMAPPED,,,,,,,0.1147,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84870C,GREEN GEISHA GIRL,UNMAPPED,,,,,,,0.0883,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84874B,BLUE TRAVEL FIRST AID KIT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84876D,BLUE HEART COMPACT MIRROR,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84877B,GREEN ROUND COMPACT MIRROR,UNMAPPED,,,,,,,0.1572,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84877D,BLUE ROUND COMPACT MIRROR,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84879,ASSORTED COLOUR BIRD ORNAMENT,UNMAPPED,,,,,,,18.5338,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84880,WHITE WIRE EGG HOLDER,UNMAPPED,,,,,,,0.2375,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84882,GREEN WIRE STANDING CANDLE HOLDER,UNMAPPED,,,,,,,0.1391,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84884A,ANT WHITE WIRE HEART SPIRAL,UNMAPPED,,,,,,,0.3579,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84898F,YELLOW FLOWERS FELT HANDBAG KIT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84899F,YELLOW PURPLE DAISY FELT PURSE KIT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84901,BLACK FACE LAMB WITH PANTS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84902,PINK KNITTED COW STUFFED TOY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84905,PINK BUTTERFLY CUSHION COVER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84907,PINK YELLOW PATCH CUSHION COVER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84908A,PINK 5 PATCH FLOWER CUSHION COVER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84908B,BLUE 5 PATCH FLOWER CUSHION COVER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84910A,PINK PAISLEY CUSHION COVER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84912A,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84912B,GREEN ROSE WASHBAG,UNMAPPED,,,,,,,0.9453,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84913A,SOFT PINK ROSE TOWEL,UNMAPPED,,,,,,,0.0899,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84913B,MINT GREEN ROSE TOWEL,UNMAPPED,,,,,,,0.2516,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84915,HAND TOWEL PINK FLOWER AND DAISY,UNMAPPED,,,,,,,0.1530,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84916,HAND TOWEL PALE BLUE W FLOWERS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84917,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84918,CREAM CUSHION COVER WITH FLOWERS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84919,BLUE CUSHION COVER WITH FLOWER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84920,PINK FLOWER FABRIC PONY,UNMAPPED,,,,,,,0.1350,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84923,PINK BUTTERFLY HANDBAG W BOBBLES,UNMAPPED,,,,,,,0.4732,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84924A,WAKE UP COCKEREL CALENDAR SIGN,UNMAPPED,,,,,,,0.3098,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84925F,PSYCHEDELIC WALL THERMOMETER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84926A,WAKE UP COCKEREL TILE COASTER,UNMAPPED,,,,,,,0.7394,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84926D,LA PALMIERA TILE COASTER,UNMAPPED,,,,,,,0.3588,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84926E,FLOWERS TILE COASTER,UNMAPPED,,,,,,,0.4429,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84926F,PSYCHEDELIC TILE COASTER,UNMAPPED,,,,,,,0.6414,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84927A,WAKE UP COCKEREL TILE HOOK,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84927F,PSYCHEDELIC TILE HOOK,UNMAPPED,,,,,,,0.6675,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,UNMAPPED,,,,,,,0.4050,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,UNMAPPED,,,,,,,0.3077,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,UNMAPPED,,,,,,,0.5180,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84932C,SMALL ORIENTAL BLUE FOLDING STOOL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84937,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84944,SET OF 6 KASHMIR FOLKART BAUBLES,UNMAPPED,,,,,,,0.0946,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,UNMAPPED,,,,,,,13.3745,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84946,ANTIQUE SILVER T-LIGHT GLASS,UNMAPPED,,,,,,,17.7276,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,UNMAPPED,,,,,,,9.9163,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84949,SILVER HANGING T-LIGHT HOLDER,UNMAPPED,,,,,,,6.7048,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84950,ASSORTED COLOUR T-LIGHT HOLDER,UNMAPPED,,,,,,,2.6919,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,UNMAPPED,,,,,,,0.3869,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,UNMAPPED,,,,,,,0.8186,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,UNMAPPED,,,,,,,0.1142,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,UNMAPPED,,,,,,,0.1068,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84968A,SET OF 16 VINTAGE ROSE CUTLERY,UNMAPPED,,,,,,,0.1936,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84968B,SET OF 16 VINTAGE IVORY CUTLERY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,UNMAPPED,,,,,,,0.1575,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84968D,SET OF 16 VINTAGE RED CUTLERY,UNMAPPED,,,,,,,0.1322,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84968E,SET OF 16 VINTAGE BLACK CUTLERY,UNMAPPED,,,,,,,0.1393,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,UNMAPPED,,,,,,,0.1018,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,UNMAPPED,,,,,,,0.7317,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,UNMAPPED,,,,,,,5.2555,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84970S,HANGING HEART ZINC T-LIGHT HOLDER,UNMAPPED,,,,,,,6.8653,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84971L,LARGE HEART FLOWERS HOOK,UNMAPPED,,,,,,,0.1874,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84971S,SMALL HEART FLOWERS HOOK,UNMAPPED,,,,,,,0.8680,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84972L,GIANT PINK HEART MEMO HOLDER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84974,S/2 ZINC HEART DESIGN PLANTERS,UNMAPPED,,,,,,,0.0881,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84975,HEART SHAPED MIRROR,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84976,RECTANGULAR SHAPED MIRROR,UNMAPPED,,,,,,,0.2138,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84977,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84978,HANGING HEART JAR T-LIGHT HOLDER,UNMAPPED,,,,,,,10.9848,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84985A,SET OF 72 GREEN PAPER DOILIES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84986B,SET OF 36 SILVER PAPER DOILIES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84987,SET OF 36 TEATIME PAPER DOILIES,UNMAPPED,,,,,,,3.0718,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84988,SET OF 72 PINK HEART PAPER DOILIES,UNMAPPED,,,,,,,4.7122,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84989A,75 GREEN FAIRY CAKE CASES,UNMAPPED,,,,,,,0.2074,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84989B,75 BLACK FAIRY CAKE CASES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84990,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84991,60 TEATIME FAIRY CAKE CASES,UNMAPPED,,,,,,,10.9718,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84992,72 SWEETHEART FAIRY CAKE CASES,UNMAPPED,,,,,,,9.7500,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84993A,75 GREEN PETIT FOUR CASES,UNMAPPED,,,,,,,0.4514,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84993B,75 BLACK PETIT FOUR CASES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84997A,CHILDRENS CUTLERY POLKADOT GREEN,UNMAPPED,,,,,,,2.6726,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84997B,CHILDRENS CUTLERY RETROSPOT RED,UNMAPPED,,,,,,,5.4514,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84997C,CHILDRENS CUTLERY POLKADOT BLUE,UNMAPPED,,,,,,,5.1553,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,84997D,CHILDRENS CUTLERY POLKADOT PINK,UNMAPPED,,,,,,,7.2819,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85006,SET 4 NURSERY DES ROUND BOXES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85008,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85014A,BLACK/BLUE POLKADOT UMBRELLA,UNMAPPED,,,,,,,1.5113,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85014B,RED RETROSPOT UMBRELLA,UNMAPPED,,,,,,,2.4312,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85014D,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85015,SET OF 12 VINTAGE POSTCARD SET,UNMAPPED,,,,,,,4.4079,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85016,SET OF 6 VINTAGE NOTELETS KIT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85017A,ENVELOPE 50 ROMANTIC IMAGES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85017B,ENVELOPE 50 BLOSSOM IMAGES,UNMAPPED,,,,,,,0.1153,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85017C,adjustment,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85018D,YULETIDE IMAGES S/6 PAPER BOXES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85019A,ROMANTIC IMAGES NOTEBOOK SET,UNMAPPED,,,,,,,0.3349,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85019B,BLOSSOM IMAGES NOTEBOOK SET,UNMAPPED,,,,,,,0.5150,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85020,ROUND PINK HEART MIRROR,UNMAPPED,,,,,,,0.2585,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85023B,EAU DE NILE JEWELLED PHOTOFRAME,UNMAPPED,,,,,,,0.1283,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85024C,PINK SMALL JEWELLED PHOTOFRAME,UNMAPPED,,,,,,,0.1182,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,UNMAPPED,,,,,,,0.4274,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85025C,PINK HEART SHAPE PHOTO FRAME,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85027L,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85028S,FRENCH CHATEAU SMALL FRUITBOWL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85031A,ROMANTIC IMAGES SCRAP BOOK SET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85031B,BLOSSOM IMAGES SCRAP BOOK SET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85031C,CURIOUS IMAGES SCRAP BOOK SET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85032A,ROMANTIC IMAGES GIFT WRAP SET,UNMAPPED,,,,,,,1.7567,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85032B,BLOSSOM IMAGES GIFT WRAP SET,UNMAPPED,,,,,,,1.4772,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85032C,CURIOUS IMAGES GIFT WRAP SET,UNMAPPED,,,,,,,1.2374,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85032D,YULETIDE IMAGES GIFT WRAP SET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85033S,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85034A,check,UNMAPPED,,,,,,,0.5660,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,UNMAPPED,,,,,,,6.0768,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85034C,3 ROSE MORRIS BOXED CANDLES,UNMAPPED,,,,,,,8.3935,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85035C,ROSE 3 WICK MORRIS BOX CANDLE,UNMAPPED,,,,,,,2.1264,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,UNMAPPED,,,,,,,0.0880,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,UNMAPPED,,,,,,,0.2277,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,UNMAPPED,,,,,,,0.9121,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,UNMAPPED,,,,,,,1.7099,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,UNMAPPED,,,,,,,1.0367,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,UNMAPPED,,,,,,,0.8563,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,UNMAPPED,,,,,,,0.2323,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85040A,S/4 PINK FLOWER CANDLES IN BOWL,UNMAPPED,,,,,,,0.9178,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85041,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85042,ANTIQUE LILY FAIRY LIGHTS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85044,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85045,UNKNOWN,UNMAPPED,,,,,,,0.1242,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85047,WHITE BEADED GARLAND STRING 20LIGHT,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,UNMAPPED,,,,,,,9.4694,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85049A,TRADITIONAL CHRISTMAS RIBBONS,UNMAPPED,,,,,,,11.2781,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85049B,LUSH GREENS RIBBONS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85049C,ROMANTIC PINKS RIBBONS,UNMAPPED,,,,,,,1.5063,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85049D,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85049E,SCANDINAVIAN REDS RIBBONS,UNMAPPED,,,,,,,9.3990,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85049F,BABY BOOM RIBBONS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85049G,CHOCOLATE BOX RIBBONS,UNMAPPED,,,,,,,2.1145,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85049H,URBAN BLACK RIBBONS,UNMAPPED,,,,,,,2.2886,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85053,FRENCH ENAMEL CANDLEHOLDER,UNMAPPED,,,,,,,4.4243,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85054,FRENCH ENAMEL POT W LID,UNMAPPED,,,,,,,0.3477,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85055,FRENCH ENAMEL UTENSIL HOLDER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85059,FRENCH ENAMEL WATER BASIN,UNMAPPED,,,,,,,0.5330,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85060,WOOD FAN WITH FLOWER DESIGN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85061W,WHITE JEWELLED HEART DECORATION,UNMAPPED,,,,,,,2.5725,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,UNMAPPED,,,,,,,1.0941,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85063,CREAM SWEETHEART MAGAZINE RACK,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85064,CREAM SWEETHEART LETTER RACK,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85065,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85066,CREAM SWEETHEART MINI CHEST,UNMAPPED,,,,,,,4.0626,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85067,CREAM SWEETHEART WALL CABINET,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85068,CREAM SWEETHEART SHELF + HOOKS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,UNMAPPED,,,,,,,0.9615,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,UNMAPPED,,,,,,,1.3246,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",UNMAPPED,,,,,,,1.0124,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,UNMAPPED,,,,,,,0.6417,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,UNMAPPED,,,,,,,0.0935,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85084,HOLLY TOP CHRISTMAS STOCKING,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85086A,CANDY SPOT HEART DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85087,CANDY SPOT CUSHION COVER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85088,CANDY SPOT HAND BAG,UNMAPPED,,,,,,,0.3543,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85090,CANDY SPOT APRON,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85093,CANDY SPOT EGG WARMER HARE,UNMAPPED,,,,,,,0.0958,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85094,CANDY SPOT EGG WARMER RABBIT,UNMAPPED,,,,,,,0.5410,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85095,THREE CANVAS LUGGAGE TAGS,UNMAPPED,,,,,,,0.1743,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85096,HILDA CANDY SPOT RABBIT,UNMAPPED,,,,,,,0.1424,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85097B,BLUE ROCKING SINGING CANARY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85098B,BLUE FLYING SINGING CANARY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85099B,JUMBO BAG RED RETROSPOT,UNMAPPED,,,,,,,18.5187,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85099C,JUMBO BAG BAROQUE BLACK WHITE,UNMAPPED,,,,,,,13.0628,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85099F,JUMBO BAG STRAWBERRY,UNMAPPED,,,,,,,8.5787,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85103,SILVER T-LIGHT SETTING,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85104,SILVER GLASS T-LIGHT SET,UNMAPPED,,,,,,,0.1892,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,UNMAPPED,,,,,,,0.1902,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,UNMAPPED,,,,,,,1.7670,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,UNMAPPED,,,,,,,0.7452,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85113,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85114A,BLACK ENCHANTED FOREST PLACEMAT,UNMAPPED,,,,,,,0.4181,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85114B,IVORY ENCHANTED FOREST PLACEMAT,UNMAPPED,,,,,,,0.6016,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,85114C,RED ENCHANTED FOREST PLACEMAT,UNMAPPED,,,,,,,1.7450,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
