sku_id,description,selected_model,model_family,selection_observations
84847,UNKNOWN,moving_average_7,statistical,14
84849A,HELLO SAILOR BLUE SOAP HOLDER,lstm,deep_learning,14
84849B,FAIRY SOAP SOAP HOLDER,moving_average_7,statistical,14
84849D,HOT BATHS SOAP HOLDER,lstm,deep_learning,14
84854,GIRLY PINK TOOL SET,moving_average_7,statistical,14
84856L,LARGE TAHITI BEACH BAG,moving_average_7,statistical,14
84856S,SMALL TAHITI BEACH BAG,moving_average_7,statistical,14
84859A,SILVER DISCO HANDBAG,weekday_seasonal_mean,statistical,14
84865,NEW BAROQUE BLACK PHOTO ALBUM,moving_average_7,statistical,14
84870B,BLUE GEISHA GIRL,seasonal_naive_lag_7,statistical,14
84870C,GREEN GEISHA GIRL,moving_average_7,statistical,14
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,moving_average_7,statistical,14
84874B,BLUE TRAVEL FIRST AID KIT,moving_average_7,statistical,14
84876D,BLUE HEART COMPACT MIRROR,moving_average_7,statistical,14
84877B,GREEN ROUND COMPACT MIRROR,naive_lag_1,statistical,14
84877D,BLUE ROUND COMPACT MIRROR,moving_average_7,statistical,14
84879,ASSORTED COLOUR BIRD ORNAMENT,weekday_seasonal_mean,statistical,14
84880,WHITE WIRE EGG HOLDER,lstm,deep_learning,14
84882,GREEN WIRE STANDING CANDLE HOLDER,weekday_seasonal_mean,statistical,14
84884A,ANT WHITE WIRE HEART SPIRAL,seasonal_naive_lag_7,statistical,14
84898F,YELLOW FLOWERS FELT HANDBAG KIT,moving_average_7,statistical,14
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,moving_average_7,statistical,14
84901,BLACK FACE LAMB WITH PANTS,moving_average_7,statistical,14
84902,PINK KNITTED COW STUFFED TOY,moving_average_7,statistical,14
84905,PINK BUTTERFLY CUSHION COVER,moving_average_7,statistical,14
84907,PINK YELLOW PATCH CUSHION COVER,moving_average_7,statistical,14
84908A,PINK 5 PATCH FLOWER CUSHION COVER,moving_average_7,statistical,14
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,moving_average_7,statistical,14
84910A,PINK PAISLEY CUSHION COVER,moving_average_7,statistical,14
84912A,UNKNOWN,moving_average_7,statistical,14
84912B,GREEN ROSE WASHBAG,gru,deep_learning,14
84913A,SOFT PINK ROSE TOWEL,naive_lag_1,statistical,14
84913B,MINT GREEN ROSE TOWEL,lstm,deep_learning,14
84915,HAND TOWEL PINK FLOWER AND DAISY,naive_lag_1,statistical,14
84916,HAND TOWEL PALE BLUE W FLOWERS,moving_average_7,statistical,14
84917,UNKNOWN,moving_average_7,statistical,14
84918,CREAM CUSHION COVER WITH FLOWERS,moving_average_7,statistical,14
84919,BLUE CUSHION COVER WITH FLOWER,moving_average_7,statistical,14
84920,PINK FLOWER FABRIC PONY,naive_lag_1,statistical,14
84923,PINK BUTTERFLY HANDBAG W BOBBLES,weekday_seasonal_mean,statistical,14
84924A,WAKE UP COCKEREL CALENDAR SIGN,seasonal_naive_lag_7,statistical,14
84925F,PSYCHEDELIC WALL THERMOMETER,moving_average_7,statistical,14
84926A,WAKE UP COCKEREL TILE COASTER,lstm,deep_learning,14
84926D,LA PALMIERA TILE COASTER,lstm,deep_learning,14
84926E,FLOWERS TILE COASTER,lstm,deep_learning,14
84926F,PSYCHEDELIC TILE COASTER,lstm,deep_learning,14
84927A,WAKE UP COCKEREL TILE HOOK,moving_average_7,statistical,14
84927F,PSYCHEDELIC TILE HOOK,weekday_seasonal_mean,statistical,14
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,lstm,deep_learning,14
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,naive_lag_1,statistical,14
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,weekday_seasonal_mean,statistical,14
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,moving_average_7,statistical,14
84937,UNKNOWN,moving_average_7,statistical,14
84944,SET OF 6 KASHMIR FOLKART BAUBLES,moving_average_7,statistical,14
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,weekday_seasonal_mean,statistical,14
84946,ANTIQUE SILVER T-LIGHT GLASS,seasonal_naive_lag_7,statistical,14
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,gru,deep_learning,14
84949,SILVER HANGING T-LIGHT HOLDER,weekday_seasonal_mean,statistical,14
84950,ASSORTED COLOUR T-LIGHT HOLDER,weekday_seasonal_mean,statistical,14
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,naive_lag_1,statistical,14
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,lstm,deep_learning,14
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,naive_lag_1,statistical,14
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,naive_lag_1,statistical,14
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,moving_average_7,statistical,14
84968A,SET OF 16 VINTAGE ROSE CUTLERY,lstm,deep_learning,14
84968B,SET OF 16 VINTAGE IVORY CUTLERY,moving_average_7,statistical,14
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,lstm,deep_learning,14
84968D,SET OF 16 VINTAGE RED CUTLERY,naive_lag_1,statistical,14
84968E,SET OF 16 VINTAGE BLACK CUTLERY,moving_average_7,statistical,14
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,naive_lag_1,statistical,14
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,lstm,deep_learning,14
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,lstm,deep_learning,14
84970S,HANGING HEART ZINC T-LIGHT HOLDER,lightgbm,machine_learning,14
84971L,LARGE HEART FLOWERS HOOK,naive_lag_1,statistical,14
84971S,SMALL HEART FLOWERS HOOK,naive_lag_1,statistical,14
84972L,GIANT PINK HEART MEMO HOLDER,moving_average_7,statistical,14
84974,S/2 ZINC HEART DESIGN PLANTERS,moving_average_7,statistical,14
84975,HEART SHAPED MIRROR,moving_average_7,statistical,14
84976,RECTANGULAR SHAPED MIRROR,naive_lag_1,statistical,14
84977,UNKNOWN,moving_average_7,statistical,14
84978,HANGING HEART JAR T-LIGHT HOLDER,weekday_seasonal_mean,statistical,14
84985A,SET OF 72 GREEN PAPER DOILIES,moving_average_7,statistical,14
84986B,SET OF 36 SILVER PAPER DOILIES,moving_average_7,statistical,14
84987,SET OF 36 TEATIME PAPER DOILIES,weekday_seasonal_mean,statistical,14
84988,SET OF 72 PINK HEART PAPER DOILIES,seasonal_naive_lag_7,statistical,14
84989A,75 GREEN FAIRY CAKE CASES,lstm,deep_learning,14
84989B,75 BLACK FAIRY CAKE CASES,moving_average_7,statistical,14
84990,UNKNOWN,moving_average_7,statistical,14
84991,60 TEATIME FAIRY CAKE CASES,weekday_seasonal_mean,statistical,14
84992,72 SWEETHEART FAIRY CAKE CASES,gru,deep_learning,14
84993A,75 GREEN PETIT FOUR CASES,seasonal_naive_lag_7,statistical,14
84993B,75 BLACK PETIT FOUR CASES,moving_average_7,statistical,14
84997A,CHILDRENS CUTLERY POLKADOT GREEN,lstm,deep_learning,14
84997B,CHILDRENS CUTLERY RETROSPOT RED,weekday_seasonal_mean,statistical,14
84997C,CHILDRENS CUTLERY POLKADOT BLUE,gru,deep_learning,14
84997D,CHILDRENS CUTLERY POLKADOT PINK,weekday_seasonal_mean,statistical,14
85006,SET 4 NURSERY DES ROUND BOXES,moving_average_7,statistical,14
85008,UNKNOWN,moving_average_7,statistical,14
85014A,BLACK/BLUE POLKADOT UMBRELLA,lstm,deep_learning,14
85014B,RED RETROSPOT UMBRELLA,lstm,deep_learning,14
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,moving_average_7,statistical,14
85014D,UNKNOWN,moving_average_7,statistical,14
85015,SET OF 12 VINTAGE POSTCARD SET,lightgbm,machine_learning,14
85016,SET OF 6 VINTAGE NOTELETS KIT,moving_average_7,statistical,14
85017A,ENVELOPE 50 ROMANTIC IMAGES,moving_average_7,statistical,14
85017B,ENVELOPE 50 BLOSSOM IMAGES,naive_lag_1,statistical,14
85017C,adjustment,moving_average_7,statistical,14
85018D,YULETIDE IMAGES S/6 PAPER BOXES,moving_average_7,statistical,14
85019A,ROMANTIC IMAGES NOTEBOOK SET,naive_lag_1,statistical,14
85019B,BLOSSOM IMAGES NOTEBOOK SET,lstm,deep_learning,14
85020,ROUND PINK HEART MIRROR,naive_lag_1,statistical,14
85023B,EAU DE NILE JEWELLED PHOTOFRAME,lstm,deep_learning,14
85024C,PINK SMALL JEWELLED PHOTOFRAME,seasonal_naive_lag_7,statistical,14
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,lstm,deep_learning,14
85025C,PINK HEART SHAPE PHOTO FRAME,moving_average_7,statistical,14
85027L,UNKNOWN,moving_average_7,statistical,14
85028S,FRENCH CHATEAU SMALL FRUITBOWL,moving_average_7,statistical,14
85031A,ROMANTIC IMAGES SCRAP BOOK SET,moving_average_7,statistical,14
85031B,BLOSSOM IMAGES SCRAP BOOK SET,moving_average_7,statistical,14
85031C,CURIOUS IMAGES SCRAP BOOK SET,moving_average_7,statistical,14
85032A,ROMANTIC IMAGES GIFT WRAP SET,weekday_seasonal_mean,statistical,14
85032B,BLOSSOM IMAGES GIFT WRAP SET,weekday_seasonal_mean,statistical,14
85032C,CURIOUS IMAGES GIFT WRAP SET,weekday_seasonal_mean,statistical,14
85032D,YULETIDE IMAGES GIFT WRAP SET,moving_average_7,statistical,14
85033S,UNKNOWN,moving_average_7,statistical,14
85034A,check,moving_average_7,statistical,14
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,xgboost,machine_learning,14
85034C,3 ROSE MORRIS BOXED CANDLES,lightgbm,machine_learning,14
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,moving_average_7,statistical,14
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,moving_average_7,statistical,14
85035C,ROSE 3 WICK MORRIS BOX CANDLE,lstm,deep_learning,14
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,moving_average_7,statistical,14
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,weekday_seasonal_mean,statistical,14
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,weekday_seasonal_mean,statistical,14
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,gru,deep_learning,14
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,weekday_seasonal_mean,statistical,14
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,lstm,deep_learning,14
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,lstm,deep_learning,14
85040A,S/4 PINK FLOWER CANDLES IN BOWL,lstm,deep_learning,14
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,moving_average_7,statistical,14
85041,UNKNOWN,moving_average_7,statistical,14
85042,ANTIQUE LILY FAIRY LIGHTS,moving_average_7,statistical,14
85044,UNKNOWN,moving_average_7,statistical,14
85045,UNKNOWN,seasonal_naive_lag_7,statistical,14
85047,WHITE BEADED GARLAND STRING 20LIGHT,moving_average_7,statistical,14
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,xgboost,machine_learning,14
85049A,TRADITIONAL CHRISTMAS RIBBONS,weekday_seasonal_mean,statistical,14
85049B,LUSH GREENS RIBBONS,moving_average_7,statistical,14
85049C,ROMANTIC PINKS RIBBONS,lstm,deep_learning,14
85049D,UNKNOWN,moving_average_7,statistical,14
85049E,SCANDINAVIAN REDS RIBBONS,seasonal_naive_lag_7,statistical,14
85049F,BABY BOOM RIBBONS,moving_average_7,statistical,14
85049G,CHOCOLATE BOX RIBBONS,lstm,deep_learning,14
85049H,URBAN BLACK RIBBONS,weekday_seasonal_mean,statistical,14
85053,FRENCH ENAMEL CANDLEHOLDER,weekday_seasonal_mean,statistical,14
85054,FRENCH ENAMEL POT W LID,naive_lag_1,statistical,14
85055,FRENCH ENAMEL UTENSIL HOLDER,moving_average_7,statistical,14
85059,FRENCH ENAMEL WATER BASIN,weekday_seasonal_mean,statistical,14
85060,WOOD FAN WITH FLOWER DESIGN,moving_average_7,statistical,14
85061W,WHITE JEWELLED HEART DECORATION,gru,deep_learning,14
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,lstm,deep_learning,14
85063,CREAM SWEETHEART MAGAZINE RACK,moving_average_7,statistical,14
85064,CREAM SWEETHEART LETTER RACK,moving_average_7,statistical,14
85065,UNKNOWN,moving_average_7,statistical,14
85066,CREAM SWEETHEART MINI CHEST,weekday_seasonal_mean,statistical,14
85067,CREAM SWEETHEART WALL CABINET,moving_average_7,statistical,14
85068,CREAM SWEETHEART SHELF + HOOKS,moving_average_7,statistical,14
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,lstm,deep_learning,14
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,lstm,deep_learning,14
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",weekday_seasonal_mean,statistical,14
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,weekday_seasonal_mean,statistical,14
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,moving_average_7,statistical,14
85084,HOLLY TOP CHRISTMAS STOCKING,moving_average_7,statistical,14
85086A,CANDY SPOT HEART DECORATION,moving_average_7,statistical,14
85087,CANDY SPOT CUSHION COVER,moving_average_7,statistical,14
85088,CANDY SPOT HAND BAG,lstm,deep_learning,14
85090,CANDY SPOT APRON,moving_average_7,statistical,14
85093,CANDY SPOT EGG WARMER HARE,moving_average_7,statistical,14
85094,CANDY SPOT EGG WARMER RABBIT,weekday_seasonal_mean,statistical,14
85095,THREE CANVAS LUGGAGE TAGS,naive_lag_1,statistical,14
85096,HILDA CANDY SPOT RABBIT,seasonal_naive_lag_7,statistical,14
85097B,BLUE ROCKING SINGING CANARY,moving_average_7,statistical,14
85098B,BLUE FLYING SINGING CANARY,moving_average_7,statistical,14
85099B,JUMBO BAG RED RETROSPOT,weekday_seasonal_mean,statistical,14
85099C,JUMBO BAG BAROQUE BLACK WHITE,weekday_seasonal_mean,statistical,14
85099F,JUMBO BAG STRAWBERRY,gru,deep_learning,14
85103,SILVER T-LIGHT SETTING,moving_average_7,statistical,14
85104,SILVER GLASS T-LIGHT SET,seasonal_naive_lag_7,statistical,14
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,seasonal_naive_lag_7,statistical,14
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,weekday_seasonal_mean,statistical,14
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,lstm,deep_learning,14
85113,UNKNOWN,moving_average_7,statistical,14
85114A,BLACK ENCHANTED FOREST PLACEMAT,naive_lag_1,statistical,14
85114B,IVORY ENCHANTED FOREST PLACEMAT,lstm,deep_learning,14
85114C,RED ENCHANTED FOREST PLACEMAT,seasonal_naive_lag_7,statistical,14
85116,BLACK CANDELABRA T-LIGHT HOLDER,moving_average_7,statistical,14
85117,NIGHTINGALE COATHOOK WHITE,moving_average_7,statistical,14
85118,HEART T-LIGHT HOLDER,moving_average_7,statistical,14
85119,WATERING CAN SINGLE HOOK PISTACHIO,moving_average_7,statistical,14
85121B,UNKNOWN,moving_average_7,statistical,14
85121C,RETRO LAUNDRY TUB PISTACHIO,moving_average_7,statistical,14
85123A,CREAM HANGING HEART T-LIGHT HOLDER,lightgbm,machine_learning,14
85124A,UNKNOWN,moving_average_7,statistical,14
85124B,BLUE JUICY FRUIT PHOTO FRAME,naive_lag_1,statistical,14
85124C,GREEN JUICY FRUIT PHOTO FRAME,moving_average_7,statistical,14
85125,SMALL ROUND CUT GLASS CANDLESTICK,lstm,deep_learning,14
85126,LARGE ROUND CUTGLASS CANDLESTICK,moving_average_7,statistical,14
85127,SMALL SQUARE CUT GLASS CANDLESTICK,weekday_seasonal_mean,statistical,14
85129A,UNKNOWN,moving_average_7,statistical,14
85129B,BEADED CRYSTAL HEART GREEN SMALL,naive_lag_1,statistical,14
85129C,BEADED CRYSTAL HEART BLUE SMALL,naive_lag_1,statistical,14
85129D,BEADED CRYSTAL HEART PINK SMALL,lstm,deep_learning,14
85130A,BEADED PEARL HEART WHITE LARGE,moving_average_7,statistical,14
85130B,BEADED CRYSTAL HEART GREEN LARGE,lstm,deep_learning,14
85130C,BEADED CRYSTAL HEART BLUE LARGE,lstm,deep_learning,14
85130D,BEADED CRYSTAL HEART PINK LARGE,naive_lag_1,statistical,14
85131A,BEADED PEARL HEART WHITE ON STICK,moving_average_7,statistical,14
85131B,BEADED CRYSTAL HEART GREEN ON STICK,weekday_seasonal_mean,statistical,14
85131C,BEADED CRYSTAL HEART BLUE ON STICK,lstm,deep_learning,14
85131D,BEADED CRYSTAL HEART PINK ON STICK,lstm,deep_learning,14
85132A,CHARLIE + LOLA BISCUITS TINS,moving_average_7,statistical,14
85132B,CHARLIE AND LOLA TABLE TINS,moving_average_7,statistical,14
85132C,CHARLIE AND LOLA FIGURES TINS,moving_average_7,statistical,14
85135A,YELLOW DRAGONFLY HELICOPTER,weekday_seasonal_mean,statistical,14
85135B,UNKNOWN,lstm,deep_learning,14
85135C,RED DRAGONFLY HELICOPTER,naive_lag_1,statistical,14
85136A,YELLOW SHARK HELICOPTER,naive_lag_1,statistical,14
85136B,BLUE SHARK HELICOPTER,moving_average_7,statistical,14
85136C,RED SHARK HELICOPTER,seasonal_naive_lag_7,statistical,14
85141,UNKNOWN,moving_average_7,statistical,14
85142,JARDIN ETCHED GLASS GINGER JAR,moving_average_7,statistical,14
85144,JARDIN ETCHED GLASS CHEESE DISH,moving_average_7,statistical,14
85150,LADIES & GENTLEMEN METAL SIGN,gru,deep_learning,14
85152,HAND OVER THE CHOCOLATE SIGN,naive_lag_1,statistical,14
85159A,"BLACK TEA,COFFEE,SUGAR JARS",lstm,deep_learning,14
85159B,"WHITE TEA,COFFEE,SUGAR JARS",lstm,deep_learning,14
85160A,WHITE BIRD GARDEN DESIGN MUG,moving_average_7,statistical,14
85160B,BLACK BIRD GARDEN DESIGN MUG,lstm,deep_learning,14
85163A,WHITE BAROQUE WALL CLOCK,seasonal_naive_lag_7,statistical,14
85163B,BLACK BAROQUE WALL CLOCK,seasonal_naive_lag_7,statistical,14
85164B,BLACK BAROQUE CUCKOO CLOCK,moving_average_7,statistical,14
85165,CANDY PINK FRENCH BOUDOIR CLOCK,moving_average_7,statistical,14
85166B,BLACK METAL BAROQUE PHOTO FRAME,moving_average_7,statistical,14
85167B,BLACK GRAND BAROQUE PHOTO FRAME,moving_average_7,statistical,14
85168B,BLACK BAROQUE CARRIAGE CLOCK,weekday_seasonal_mean,statistical,14
85169A,IVORY LOVE BIRD CANDLE,naive_lag_1,statistical,14
85169B,BLACK LOVE BIRD CANDLE,seasonal_naive_lag_7,statistical,14
85169C,EAU DE NIL LOVE BIRD CANDLE,naive_lag_1,statistical,14
85169D,PINK LOVE BIRD CANDLE,naive_lag_1,statistical,14
85170A,UNKNOWN,moving_average_7,statistical,14
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,seasonal_naive_lag_7,statistical,14
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,naive_lag_1,statistical,14
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,lstm,deep_learning,14
85172,HYACINTH BULB T-LIGHT CANDLES,lstm,deep_learning,14
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,lstm,deep_learning,14
85174,S/4 CACTI CANDLES,weekday_seasonal_mean,statistical,14
85175,UNKNOWN,lstm,deep_learning,14
85176,SEWING SUSAN 21 NEEDLE SET,lstm,deep_learning,14
85177,BASKET OF FLOWERS SEWING KIT,lstm,deep_learning,14
85178,VICTORIAN SEWING KIT,seasonal_naive_lag_7,statistical,14
85179A,GREEN BITTY LIGHT CHAIN,weekday_seasonal_mean,statistical,14
85179B,WHITE BITTY LIGHT CHAIN,moving_average_7,statistical,14
85180A,RED HEARTS LIGHT CHAIN,seasonal_naive_lag_7,statistical,14
85180B,PINK HEARTS LIGHT CHAIN,seasonal_naive_lag_7,statistical,14
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,lstm,deep_learning,14
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,weekday_seasonal_mean,statistical,14
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,lstm,deep_learning,14
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,moving_average_7,statistical,14
85185B,PINK HORSE SOCK PUPPET KIT,lstm,deep_learning,14
85185D,UNKNOWN,moving_average_7,statistical,14
85186A,EASTER BUNNY GARLAND OF FLOWERS,moving_average_7,statistical,14
85186C,BUNNY EGG GARLAND,moving_average_7,statistical,14
85187,S/12 MINI RABBIT EASTER,moving_average_7,statistical,14
85188A,GREEN METAL SWINGING BUNNY,moving_average_7,statistical,14
85188B,PINK METAL SWINGING BUNNY,moving_average_7,statistical,14
85189,HANGING BUTTERFLY EGG,moving_average_7,statistical,14
85194L,HANGING SPRING FLOWER EGG LARGE,seasonal_naive_lag_7,statistical,14
85194S,HANGING SPRING FLOWER EGG SMALL,seasonal_naive_lag_7,statistical,14
85196,UNKNOWN,moving_average_7,statistical,14
85197,SET OF 12 MINI BUNNIES IN A BUCKET,moving_average_7,statistical,14
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,moving_average_7,statistical,14
85199L,LARGE HANGING IVORY & RED WOOD BIRD,lstm,deep_learning,14
85199S,SMALL HANGING IVORY/RED WOOD BIRD,weekday_seasonal_mean,statistical,14
85200,UNKNOWN,moving_average_7,statistical,14
85202,HANGING WOOD AND FELT HEART,lstm,deep_learning,14
85203,HANGING WOOD AND FELT BUTTERFLY,seasonal_naive_lag_7,statistical,14
85204,HANGING WOOD AND FELT FLOWER,lstm,deep_learning,14
85205B,PINK FELT EASTER RABBIT GARLAND,moving_average_7,statistical,14
85206A,UNKNOWN,moving_average_7,statistical,14
85206B,PINK FELT EASTER EGG BASKET,moving_average_7,statistical,14
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,moving_average_7,statistical,14
85211,UNKNOWN,moving_average_7,statistical,14
85212,MINI PAINTED GARDEN DECORATION,lstm,deep_learning,14
85213,MINI ZINC GARDEN DECORATIONS,moving_average_7,statistical,14
85214,UNKNOWN,moving_average_7,statistical,14
85215,ASSORTED CHEESE FRIDGE MAGNETS,moving_average_7,statistical,14
85216,ASSORTED CAKES FRIDGE MAGNETS,naive_lag_1,statistical,14
85217,UNKNOWN,moving_average_7,statistical,14
85221,ASSORTED COLOUR SILK COIN PURSE,moving_average_7,statistical,14
85222,UNKNOWN,moving_average_7,statistical,14
85224,ASSORTED COLOUR SILK GLASSES CASE,moving_average_7,statistical,14
85226A,UNKNOWN,moving_average_7,statistical,14
85226C,BLUE PULL BACK RACING CAR,moving_average_7,statistical,14
85227,SET OF 6 3D KIT CARDS FOR KIDS,weekday_seasonal_mean,statistical,14
85230A,OPIUM SCENTED VOTIVE CANDLE,seasonal_naive_lag_7,statistical,14
85230B,CINNAMON SCENTED VOTIVE CANDLE,weekday_seasonal_mean,statistical,14
85230E,STRAWBRY SCENTED VOTIVE CANDLE,moving_average_7,statistical,14
85230F,JASMINE VOTIVE CANDLE,naive_lag_1,statistical,14
85230G,ORANGE VOTIVE CANDLE,lstm,deep_learning,14
85231B,CINAMMON SET OF 9 T-LIGHTS,lstm,deep_learning,14
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,moving_average_7,statistical,14
85231G,amazon,seasonal_naive_lag_7,statistical,14
85231L,UNKNOWN,moving_average_7,statistical,14
85232A,SET/3 POLKADOT STACKING TINS,moving_average_7,statistical,14
85232B,UNKNOWN,moving_average_7,statistical,14
85232D,SET/3 DECOUPAGE STACKING TINS,weekday_seasonal_mean,statistical,14
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,moving_average_7,statistical,14
90002D,FLOWER BURST SILVER RING CRYSTAL,moving_average_7,statistical,14
90005A,JADE GREEN ENAMEL HAIR COMB,moving_average_7,statistical,14
90010B,BLACK/WHITE GLASS/SILVER BRACELET,moving_average_7,statistical,14
90010E,AMBER GLASS/SILVER BRACELET,weekday_seasonal_mean,statistical,14
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,weekday_seasonal_mean,statistical,14
90013B,BLACK VINTAGE EARRINGS,weekday_seasonal_mean,statistical,14
90013C,GREEN VINTAGE EARRINGS,weekday_seasonal_mean,statistical,14
90014A,SILVER M.O.P. ORBIT NECKLACE,naive_lag_1,statistical,14
90018A,SILVER M.O.P ORBIT DROP EARRINGS,weekday_seasonal_mean,statistical,14
90019A,SILVER M.O.P ORBIT BRACELET,weekday_seasonal_mean,statistical,14
90019C,SILVER BLACK ORBIT BRACELET,moving_average_7,statistical,14
90040A,MURANO STYLE GLASS BRACELET RED,moving_average_7,statistical,14
90040B,MURANO STYLE GLASS BRACELET BLACK,moving_average_7,statistical,14
90042A,FRESHWATER PEARL BRACELET GOLD,moving_average_7,statistical,14
