sku_id,description,category,demand_units,sales_revenue,sales_lines,active_demand_days
90112,UNKNOWN,UNMAPPED,86,91.25,22,20
84455,SET OF 3 RABBIT CARROTS EASTER,UNMAPPED,85,77.96,20,18
84464,UNKNOWN,UNMAPPED,85,179.10,12,10
21341,KASBAH LANTERN WITH GLASS,UNMAPPED,84,410.64,30,22
46775A,BUBBLE GUM CHUNKY KNITTED THROW,UNMAPPED,84,1044.23,33,16
84706C,PINK FLOCK TABLE CLOCK,UNMAPPED,84,170.80,4,4
84845C,CARNATION SQUARE HANDY TIN,UNMAPPED,84,52.50,17,16
84902,PINK KNITTED COW STUFFED TOY,UNMAPPED,84,326.33,53,42
90060D,FIRE POLISHED GLASS NECKL BRONZE,UNMAPPED,84,71.40,9,9
23137,ZINC WIRE SWEETHEART LETTER TRAY,UNMAPPED,83,275.62,23,21
35603C,SET/16 WHITE SHINY & MATT BAUBLES,UNMAPPED,83,48.30,25,21
45008C,DECORATIVE NET CANOPY CREAM,UNMAPPED,83,792.07,34,31
84745B,BLUE HANGING GINGHAM EASTER HEN,UNMAPPED,83,34.86,18,17
90214H,"LETTER ""H"" BLING KEY RING",UNMAPPED,83,77.71,53,47
21102,"CANDLE IN JAR COLLAGE , VANILLA",UNMAPPED,82,221.08,20,18
21461,BLUE EASTER EGG HUNT START POST,UNMAPPED,82,171.04,23,22
22879,NUMBER TILE VINTAGE FONT 0,UNMAPPED,82,134.40,21,20
23305,SET 4 PICNIC CUTLERY BLUEBERRY,UNMAPPED,82,159.90,9,8
35645,VINTAGE BEAD PINK JEWEL BOX,UNMAPPED,82,301.81,36,34
23019,SMALL APOTHECARY MEASURING JAR,UNMAPPED,81,629.05,28,25
23043,PAPER LANTERN 9 POINT HOLLY STAR L,UNMAPPED,81,543.51,23,20
72724,UNKNOWN,UNMAPPED,81,45.00,12,8
90129F,RED GLASS TASSLE BAG CHARM,UNMAPPED,81,183.26,41,38
90173,PAIR BUTTERFLY HAIR CLIPS,UNMAPPED,81,306.64,52,44
20835,FRENCH LATTICE CUSHION COVER,UNMAPPED,80,87.02,10,10
20847,ZINC HEART LATTICE CHARGER LARGE,UNMAPPED,80,334.35,27,26
21752,GLASS CAKE STAND MIRRORED BASE,UNMAPPED,80,1244.81,39,32
23462,ROCOCO WALL MIRROR WHITE,UNMAPPED,80,1607.04,46,26
23487,SWEET HEART CAKE CARRIER,UNMAPPED,80,795.58,44,28
90206C,CRYSTAL DIAMANTE STAR BROOCH,UNMAPPED,80,402.61,57,51
22888,NUMBER TILE VINTAGE FONT 9,UNMAPPED,79,130.83,23,21
23141,TRIPLE WIRE HOOK PINK HEART,UNMAPPED,79,272.91,25,24
84206A,3 BLACK CATS W HEARTS BLANK CARD,UNMAPPED,79,15.01,10,9
84627,CANDY STRIPE ROSE C/COVER,UNMAPPED,79,297.50,21,19
84707B,PINK JEWELLED MIRROR TRINKET TRAY,UNMAPPED,79,618.52,51,48
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,UNMAPPED,79,113.76,10,9
90143,SILVER BRACELET W PASTEL FLOWER,UNMAPPED,79,599.13,41,39
21663,UNKNOWN,UNMAPPED,78,488.16,33,28
35597B,BLACKCHRISTMAS TREE 30CM,UNMAPPED,78,224.10,7,7
40002,WHITE BAMBOO RIBS LAMPSHADE,UNMAPPED,78,66.30,1,1
84414B,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,UNMAPPED,78,536.24,9,9
84529C,YELLOW KNITTED KIDS RUCKSACK,UNMAPPED,78,414.74,37,29
84921,CREAM AND PINK FLOWERS PONY,UNMAPPED,78,101.25,18,18
85166A,UNKNOWN,UNMAPPED,78,158.90,13,11
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,UNMAPPED,78,122.31,24,23
90214N,"LETTER ""N"" BLING KEY RING",UNMAPPED,78,76.40,44,41
23428,IVORY RETRO KITCHEN WALL CLOCK,UNMAPPED,77,675.91,33,17
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,UNMAPPED,77,167.52,11,10
84226,HEN HOUSE W FAMILY IN BARN & NEST,UNMAPPED,77,58.31,18,17
84527,FLAMES SUNGLASSES PINK LENSES,UNMAPPED,77,146.11,23,21
84865,NEW BAROQUE BLACK PHOTO ALBUM,UNMAPPED,77,639.42,48,43
90158,ST TROPEZ NECKLACE,UNMAPPED,77,386.32,63,60
90214P,"LETTER ""P"" BLING KEY RING",UNMAPPED,77,66.59,33,32
GIFT_0001_30,Dotcomgiftshop Gift Voucher £30.00,UNMAPPED,77,610.09,29,26
20787,UNKNOWN,UNMAPPED,76,2535.10,35,27
21270,ANTIQUE CREAM CUTLERY CUPBOARD,UNMAPPED,76,874.43,52,43
23116,VEGETABLE GARDEN CHOPPING BOARD,UNMAPPED,76,382.44,22,21
23492,VINTAGE JINGLE BELLS WREATH,UNMAPPED,76,635.38,28,19
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,UNMAPPED,76,150.45,18,17
84388,UNKNOWN,UNMAPPED,76,89.04,24,21
90160D,PINK BOUDICCA LARGE BRACELET,UNMAPPED,76,529.22,25,24
20660,VIP LUGGAGE TAG,UNMAPPED,75,88.75,28,20
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,UNMAPPED,75,67.80,13,9
47592B,SCOTTIE DOGS CHILDRENS OVERALL,UNMAPPED,75,131.90,30,26
84292,ROSE PINK METAL FOLDING CHAIR,UNMAPPED,75,385.98,17,16
84482,BUTTONS DESIGN JEWELLERY BOX,UNMAPPED,75,293.02,33,28
84549,CROCHET WHITE RABBIT KEYRING,UNMAPPED,75,137.27,16,16
84925E,FLOWERS WALL THERMOMETER,UNMAPPED,75,130.05,3,3
90002A,UNKNOWN,UNMAPPED,75,135.00,20,19
90018A,SILVER M.O.P ORBIT DROP EARRINGS,UNMAPPED,75,316.99,56,52
90145,SILVER HOOP EARRINGS WITH FLOWER,UNMAPPED,75,455.86,45,43
90214B,"LETTER ""B"" BLING KEY RING",UNMAPPED,75,72.33,40,37
22656,VINTAGE BLUE KITCHEN CABINET,UNMAPPED,74,9290.00,39,35
23016,GLASS TWIST BON BON JAR,UNMAPPED,74,575.25,24,23
72129,COLUMBIAN CANDLE ROUND,UNMAPPED,74,49.11,18,18
84367,LA STREGA CANVAS PICTURE,UNMAPPED,74,126.30,8,8
84447,UNKNOWN,UNMAPPED,74,72.42,20,16
84782C,GREEN 3 TIER GLASS PLATE STAND,UNMAPPED,74,509.90,18,18
84877A,PINK ROUND COMPACT MIRROR,UNMAPPED,74,185.66,17,17
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,UNMAPPED,74,443.85,31,30
44217M,UNKNOWN,UNMAPPED,73,236.40,4,2
84906,UNKNOWN,UNMAPPED,73,307.47,23,23
85185C,COW SOCK PUPPET,UNMAPPED,73,171.10,30,24
90084,UNKNOWN,UNMAPPED,73,54.40,14,12
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,UNMAPPED,73,661.04,50,46
84616,SILVER ROCCOCO CHANDELIER,UNMAPPED,72,1472.62,25,22
84619,BLUE GINGHAM ROSE QUILT,UNMAPPED,72,1622.96,29,18
84745A,PINK HANGING GINGHAM EASTER HEN,UNMAPPED,72,30.24,17,15
85168B,BLACK BAROQUE CARRIAGE CLOCK,UNMAPPED,72,652.17,52,46
90203,UNKNOWN,UNMAPPED,72,534.27,35,31
23304,SET 4 PICNIC CUTLERY CHERRY,UNMAPPED,71,138.45,9,6
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,UNMAPPED,71,156.29,25,25
47583A,SET OF 3 WICKER BASKET ROSE,UNMAPPED,71,612.82,6,6
90040B,MURANO STYLE GLASS BRACELET BLACK,UNMAPPED,71,255.97,36,34
90160B,RED BOUDICCA LARGE BRACELET,UNMAPPED,71,490.92,29,29
37509,UNKNOWN,UNMAPPED,70,71.40,18,18
44241C,BLUE BUTTERFLY ON SPRING,UNMAPPED,70,59.50,8,7
90161A,ANT COPPER RED BOUDICCA BRACELET,UNMAPPED,70,349.96,43,41
90195A,PURPLE GEMSTONE BRACELET,UNMAPPED,70,585.20,44,37
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,UNMAPPED,69,23.70,5,5
21118,SHOPPING BAG DOORSTOP,UNMAPPED,69,104.25,7,6
21387,IVORY HANGING DECORATION RABBIT,UNMAPPED,69,21.25,6,4
79026B,"S/4 ICON COASTER,ELVIS LIVES",UNMAPPED,69,89.25,37,32
84926B,SCOTTS ROSES TILE COASTER,UNMAPPED,69,67.50,11,10
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,UNMAPPED,69,625.48,47,44
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,UNMAPPED,69,293.33,35,30
90186A,AMETHYST HOOP EARRING FLORAL LEAF,UNMAPPED,69,203.73,34,32
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,UNMAPPED,68,19.72,2,2
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,UNMAPPED,68,28.56,18,15
90019A,SILVER M.O.P ORBIT BRACELET,UNMAPPED,68,354.59,51,49
90214Y,"LETTER ""Y"" BLING KEY RING",UNMAPPED,68,25.34,10,10
21686,MEDINA STAMPED METAL STOOL,UNMAPPED,67,2460.14,34,34
23017,APOTHECARY MEASURING JAR,UNMAPPED,67,826.28,22,21
72369A,PINK CLEAR GLASS CANDLE PLATE,UNMAPPED,67,101.29,15,14
90081B,LILY BROOCH WHITE/SILVER COLOUR,UNMAPPED,67,34.65,4,4
90129D,AMBER GLASS TASSLE BAG CHARM,UNMAPPED,67,161.57,34,32
90164B,WHITE ROSEBUD PEARL BRACELET,UNMAPPED,67,362.94,35,34
90185B,AMETHYST DIAMANTE EXPANDABLE RING,UNMAPPED,67,284.43,34,30
20664,TROPICAL HOLIDAY PURSE,UNMAPPED,66,155.41,32,31
84762A,UNKNOWN,UNMAPPED,66,517.43,31,25
84882,GREEN WIRE STANDING CANDLE HOLDER,UNMAPPED,66,289.43,36,34
85205A,IVORY FELT EASTER RABBIT GARLAND,UNMAPPED,66,168.30,23,16
21761,WOOD AND GLASS MEDICINE CABINET,UNMAPPED,65,1814.75,24,23
23303,SET 4 PICNIC CUTLERY FONDANT,UNMAPPED,65,126.75,6,6
23471,SIX DRAWER OFFICE TIDY,UNMAPPED,65,616.79,27,22
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,UNMAPPED,65,141.23,12,9
84255B,ORANGE COCKTAIL GLASS LAMP,UNMAPPED,65,190.16,18,15
18010,ASSORTED FRAGRANCE BATH CONFETTI,UNMAPPED,64,30.16,9,8
37474,UNKNOWN,UNMAPPED,64,651.05,46,42
44236,PINK/PURPLE CIRCLE CURTAIN,UNMAPPED,64,112.32,13,12
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,UNMAPPED,64,106.74,40,38
90130B,TURQ STONE/CRYSTAL EARRINGS,UNMAPPED,64,188.09,49,48
90185C,BLACK DIAMANTE EXPANDABLE RING,UNMAPPED,64,271.96,32,28
90197B,BLACK GLASS BRACELET W HEART CHARMS,UNMAPPED,64,322.52,51,47
84709A,SILVER OVAL JEWELLED MIRROR,UNMAPPED,63,136.85,15,14
90010B,BLACK/WHITE GLASS/SILVER BRACELET,UNMAPPED,63,578.02,34,31
90042A,FRESHWATER PEARL BRACELET GOLD,UNMAPPED,63,160.79,33,30
90070,RUBY GLASS CLUSTER BRACELET,UNMAPPED,63,385.15,35,32
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,UNMAPPED,62,26.70,5,5
35611B,BLACK ASSORTED DROPLET DECORATION,UNMAPPED,62,45.76,4,3
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,UNMAPPED,62,258.06,12,12
90149,SILVER FLOWR PINK SHELL NECKLACE,UNMAPPED,62,410.26,9,8
90214I,"LETTER ""I"" BLING KEY RING",UNMAPPED,62,61.00,27,27
22824,3 TIER SWEETHEART GARDEN SHELF,UNMAPPED,61,2153.95,48,44
23151,ZINC SWEETHEART SOAP DISH,UNMAPPED,61,114.33,21,19
62043B,BLUE CHECK BAG W HANDLE 34X20CM,UNMAPPED,61,75.16,11,11
72821,CUPID SCENTED CANDLE IN GLASS,UNMAPPED,61,100.65,15,14
84539,KNITTED RABBIT DOLL,UNMAPPED,61,90.75,13,12
84723,CHERRY BLOSSOM CANVAS ART PICTURE,UNMAPPED,61,201.30,13,13
84855,BLOKEY SILVER TOOL SET,UNMAPPED,61,196.70,18,13
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,UNMAPPED,61,301.95,19,14
90082B,DIAMANTE BOW BROOCH RED COLOUR,UNMAPPED,61,368.30,26,26
23578,SNACK TRAY RED GINGHAM,UNMAPPED,60,125.72,14,9
84548,CROCHET BEAR RED/BLUE KEYRING,UNMAPPED,60,79.20,16,15
90003D,CRYSTAL PAIR HEART HAIR SLIDES,UNMAPPED,60,226.17,32,30
TEST001,This is a test product.,UNMAPPED,60,225.00,11,7
22803,IVORY EMBROIDERED QUILT,UNMAPPED,59,2237.84,36,25
35596,WOOD XMAS TREE 9 FIG SHELVES,UNMAPPED,59,24.65,5,5
82011A,"BATHROOM SCALES, TROPICAL BEACH",UNMAPPED,59,246.58,34,33
84533B,FAIRY CAKES ROUND NESTING BOXES,UNMAPPED,59,377.93,24,23
85136B,BLUE SHARK HELICOPTER,UNMAPPED,59,473.77,47,40
90154,LAZER CUT NECKLACE W PASTEL BEADS,UNMAPPED,59,439.65,7,7
22826,LOVE SEAT ANTIQUE WHITE METAL,UNMAPPED,58,6210.00,41,36
23047,PAPER LANTERN 5 POINT SEQUIN STAR,UNMAPPED,58,333.50,26,23
23472,NINE DRAWER OFFICE TIDY,UNMAPPED,58,894.42,33,26
84030C,UNKNOWN,UNMAPPED,58,330.78,20,8
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,UNMAPPED,58,527.82,41,40
85142,JARDIN ETCHED GLASS GINGER JAR,UNMAPPED,57,502.58,34,33
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,UNMAPPED,57,168.26,31,29
90214T,"LETTER ""T"" BLING KEY RING",UNMAPPED,57,55.57,24,22
84450A,UNKNOWN,UNMAPPED,56,24.18,6,5
84623,PINK GINGHAM ROSE FLOOR CUSHION,UNMAPPED,56,310.44,14,12
85151,UNKNOWN,UNMAPPED,56,55.00,9,6
90010E,AMBER GLASS/SILVER BRACELET,UNMAPPED,56,501.65,35,34
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,UNMAPPED,55,498.03,27,23
72793,BLACK BOX MIRROR LANTERN,UNMAPPED,55,268.75,10,10
90014A,SILVER M.O.P. ORBIT NECKLACE,UNMAPPED,55,502.01,40,39
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,UNMAPPED,55,353.71,32,31
90122A,PINK CRYSTAL+GLASS BRACELET,UNMAPPED,55,273.89,31,30
90162B,ANT SILVER LIME GREEN BOUDICCA RING,UNMAPPED,55,162.25,20,18
90185A,AMBER DIAMANTE EXPANDABLE RING,UNMAPPED,55,233.29,26,25
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,UNMAPPED,55,161.82,36,32
GIFT_0001_10,Dotcomgiftshop Gift Voucher £10.00,UNMAPPED,55,126.21,16,14
21277,FRENCH STYLE EMBOSSED HEART CABINET,UNMAPPED,54,1309.39,48,46
21370,MIRRORED WALL ART FOXY,UNMAPPED,54,251.97,22,21
22823,CHEST NATURAL WOOD 20 DRAWERS,UNMAPPED,54,3655.00,19,18
47344B,BLUE FLOWER DES PURSE,UNMAPPED,54,56.16,10,10
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,UNMAPPED,54,153.18,29,27
72771C,BLACK FLOCK GOLD CANDLE,UNMAPPED,54,42.08,6,4
84532B,FAIRY CAKES RECTANGLUAR BOXES,UNMAPPED,54,417.58,31,27
84858A,UNKNOWN,UNMAPPED,54,128.83,9,9
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,UNMAPPED,54,269.10,30,29
20821,GOLDIE LOOKING MIRROR,UNMAPPED,53,286.42,27,27
21300,ANTIQUE EDWARDIAN DRESSER,UNMAPPED,53,841.70,12,6
35910A,MULTICOLOUR EASTER RABBIT,UNMAPPED,53,103.35,13,13
84899E,YELLOW BROWN BEAR FELT PURSE KIT,UNMAPPED,53,73.93,21,18
90040A,MURANO STYLE GLASS BRACELET RED,UNMAPPED,53,207.05,34,33
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,UNMAPPED,53,88.31,33,32
90144,SILVER DROP EARRINGS WITH FLOWER,UNMAPPED,53,199.45,33,33
90157,RIVIERA NECKLACE,UNMAPPED,53,263.28,24,24
90183A,AMBER DROP EARRINGS W LONG BEADS,UNMAPPED,53,155.65,31,30
GIFT_0001_20,Dotcomgiftshop Gift Voucher £20.00,UNMAPPED,53,471.06,29,28
17061,ASSORTED SHAPED STENCIL FOR HENNA,UNMAPPED,52,2.08,1,1
20833,SHAKER THROW QUILTED,UNMAPPED,52,811.80,5,5
21298,EDWARDIAN 2 DRAWER WALL CABINET,UNMAPPED,52,755.80,14,8
84743C,ORANGE FELT VASE + FLOWERS,UNMAPPED,52,11.25,6,6
84881,BLUE WIRE SPIRAL CANDLE HOLDER,UNMAPPED,52,342.94,24,24
90031,BILI NUT AND WOOD NECKLACE,UNMAPPED,52,71.90,9,9
90083,CRYSTAL CZECH CROSS PHONE CHARM,UNMAPPED,52,48.08,15,15
90101,WHITE FRANGIPANI NECKLACE,UNMAPPED,52,131.16,29,29
90160A,PURPLE BOUDICCA LARGE BRACELET,UNMAPPED,52,362.51,25,25
90165B,WHITE ROSEBUD PEARL EARRINGS,UNMAPPED,52,131.65,35,34
90195B,BLACK GEMSTONE BRACELET,UNMAPPED,52,460.69,26,23
20861,GOLD COSMETIC BAG PINK STAR,UNMAPPED,51,96.60,18,17
23018,LARGE APOTHECARY MEASURING JAR,UNMAPPED,51,612.16,21,16
23458,DOLLY CABINET 3 DRAWERS,UNMAPPED,51,762.45,30,22
71050,SMALL SINGLE FLAME CANDLE HOLDER,UNMAPPED,51,17.85,8,8
84306,S/3 PINK SQUARE PLANTERS ROSES,UNMAPPED,51,557.48,32,28
85161,ACRYLIC GEOMETRIC LAMP,UNMAPPED,51,863.85,33,30
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,UNMAPPED,51,313.75,34,33
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,UNMAPPED,51,191.54,35,34
17084G,MOON INCENSE,UNMAPPED,50,10.50,2,2
21309,UNKNOWN,UNMAPPED,50,325.60,6,5
22827,RUSTIC SEVENTEEN DRAWER SIDEBOARD,UNMAPPED,50,7150.00,36,32
23692,WRAP A PRETTY THANK YOU,UNMAPPED,50,21.00,2,2
35071,ASSORTED SANTA CHRISTMAS DECORATION,UNMAPPED,50,51.14,7,6
84838,ANT WHITE HIGH RISE BIRD BOX,UNMAPPED,50,312.50,4,3
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,UNMAPPED,50,250.34,34,34
90081C,LILY BROOCH OLIVE COLOUR,UNMAPPED,50,250.47,36,36
90174,BUTTERFLY HAIR BAND,UNMAPPED,50,126.12,32,32
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,UNMAPPED,50,168.46,37,34
35973,GERANIUM FOLKART HEART DECORATION,UNMAPPED,49,61.25,17,11
47574B,ENGLISH ROSE SCENTED HANGING HEART,UNMAPPED,49,208.25,28,23
90081A,LILY BROOCH AMETHYST COLOUR,UNMAPPED,49,242.80,24,23
20899,UNKNOWN,UNMAPPED,48,129.80,15,13
22761,CHEST 7 DRAWER MA CAMPAGNE,UNMAPPED,48,1182.78,34,34
35978,UNKNOWN,UNMAPPED,48,0.00,1,1
37489A,UNKNOWN,UNMAPPED,48,46.56,25,24
45013,FOLDING SHOE TIDY,UNMAPPED,48,132.00,8,8
47341B,BLUE TABLE RUN FLOWER,UNMAPPED,48,67.50,14,14
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,UNMAPPED,48,140.40,25,23
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,UNMAPPED,48,81.12,15,14
84424A,FOUR PICTURE WHITE GLASS FRAME,UNMAPPED,48,86.25,12,12
84857B,BLUE MONTE CARLO HANDBAG,UNMAPPED,48,46.80,2,2
85230C,UNKNOWN,UNMAPPED,48,6.96,2,2
85230D,UNKNOWN,UNMAPPED,48,6.96,2,2
90032,IVORY SHELL HEART NECKLACE,UNMAPPED,48,271.88,24,23
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,UNMAPPED,48,79.87,27,26
90202D,PINK ENAMEL FLOWER HAIR TIE,UNMAPPED,48,141.49,24,24
20994,JAZZ HEARTS SPIRAL NOTEPAD,UNMAPPED,47,39.95,12,10
23429,RED RETRO KITCHEN WALL CLOCK,UNMAPPED,47,400.01,23,12
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,UNMAPPED,47,133.85,17,16
90133,TEAL/FUSCHIA COL BEAD NECKLACE,UNMAPPED,47,236.46,36,33
90171,DAISY RING,UNMAPPED,47,59.65,27,21
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,UNMAPPED,46,28.86,21,20
47581B,FAIRY CAKE WICKER PICNIC BASKET,UNMAPPED,46,753.77,36,33
90013D,PURPLE VINTAGE EARRINGS,UNMAPPED,46,178.11,17,16
90122B,JADE CRYSTAL+GLASS BRACELET,UNMAPPED,46,228.99,26,26
90177D,DROP DIAMANTE EARRINGS PURPLE,UNMAPPED,46,135.76,25,24
35840,FLAT GLASS BAUBLE WHITE FLOCK,UNMAPPED,45,107.13,11,7
46137D,GREEN CHENILLE SHAGGY RUG,UNMAPPED,45,132.75,4,4
85018C,UNKNOWN,UNMAPPED,45,127.20,7,7
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",UNMAPPED,45,358.87,28,28
90128A,PINK LEAVES AND BEADS PHONE CHARM,UNMAPPED,45,46.21,11,11
90190B,GOLD/AMBER DROP EARRINGS W LEAF,UNMAPPED,45,132.58,15,15
20968,UNKNOWN,UNMAPPED,44,185.11,21,14
21763,UNKNOWN,UNMAPPED,44,1157.90,18,18
23038,T-LIGHT HOLDER SILVER SAUCER,UNMAPPED,44,42.92,8,8
84629,WHITE 3 FRAME BIRDS AND TREE,UNMAPPED,44,237.80,14,13
84845D,GERANIUM SQUARE HANDY TIN,UNMAPPED,44,51.25,12,11
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,UNMAPPED,44,165.81,26,24
90035B,UNKNOWN,UNMAPPED,44,380.89,5,5
90072,RUBY DROP CHANDELIER EARRINGS,UNMAPPED,44,176.31,30,29
90103,PURPLE FRANGIPANI NECKLACE,UNMAPPED,44,110.85,30,27
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,UNMAPPED,44,79.57,17,17
90180A,BLACK+WHITE NECKLACE W TASSEL,UNMAPPED,44,396.64,28,26
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,UNMAPPED,44,129.59,31,27
90214F,"LETTER ""F"" BLING KEY RING",UNMAPPED,44,36.28,27,26
21560,UNKNOWN,UNMAPPED,43,15.44,6,2
21674,RIDGED GLASS PENDANT LAMPSHADE,UNMAPPED,43,680.85,9,9
23626,SET 10 CARDS DINKY TREE 17076,UNMAPPED,43,107.07,16,15
35751C,PURPLE CURRENT CANDLE RING,UNMAPPED,43,12.61,3,2
72753C,S/3 FLWR FAIRY ROSE CANDLES,UNMAPPED,43,107.68,6,6
72783,BLACK SIL'T SQU CANDLE PLATE,UNMAPPED,43,90.30,9,9
90039D,FIRE POLISHED GLASS BRACELET GREEN,UNMAPPED,43,162.66,24,23
DCGS0058,UNKNOWN,UNMAPPED,43,34.82,31,27
21335,LIBRARY LAMP,UNMAPPED,42,989.62,28,25
84711A,SILVER OVAL SHAPE TRINKET BOX,UNMAPPED,42,390.95,24,23
90040D,UNKNOWN,UNMAPPED,42,148.87,26,23
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,UNMAPPED,42,129.69,25,24
90118,PINK DAISY BAG CHARM,UNMAPPED,42,107.39,29,28
90162C,ANT SILVER FUSCHIA BOUDICCA RING,UNMAPPED,42,123.90,16,16
90165A,PINK ROSEBUD PEARL EARRINGS,UNMAPPED,42,106.49,27,26
90168,2 DAISIES HAIR COMB,UNMAPPED,42,123.76,24,23
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,UNMAPPED,42,380.82,25,24
35932,UNKNOWN,UNMAPPED,41,15.63,11,11
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,UNMAPPED,41,159.20,16,14
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,UNMAPPED,41,19.77,6,6
44091A,BLUE CRUSOE CHECK LAMPSHADE,UNMAPPED,41,7.56,7,7
90040C,MURANO STYLE GLASS BRACELET GOLD,UNMAPPED,41,146.75,21,21
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,UNMAPPED,41,68.18,23,23
90146,FINE SILVER NECKLACE W PASTEL FLOWE,UNMAPPED,41,276.49,20,19
20667,CHERRY BLOSSOM PURSE,UNMAPPED,40,108.69,24,24
20697,LITTLE GREEN MONSTER SOFT TOY,UNMAPPED,40,96.60,21,20
21511,VINTAGE COLLAGE GREETING CARD,UNMAPPED,40,16.80,2,2
23015,CORDIAL GLASS JUG,UNMAPPED,40,338.38,19,18
23442,12 HANGING EGGS HAND PAINTED,UNMAPPED,40,83.20,8,6
23611,SET 10 CARDS RED RIDING HOOD 17214,UNMAPPED,40,99.60,16,16
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,UNMAPPED,40,16.80,13,11
90019C,SILVER BLACK ORBIT BRACELET,UNMAPPED,40,213.38,34,32
90164A,PINK ROSEBUD PEARL BRACELET,UNMAPPED,40,230.39,25,25
90166,PINK & WHITE ROSEBUD RING,UNMAPPED,40,168.94,31,29
90191,SILVER LARIAT 40CM,UNMAPPED,40,342.60,21,21
20848,ZINC HEART LATTICE CHARGER SMALL,UNMAPPED,39,115.05,12,12
20896,VINTAGE NOTEBOOK PINK FLOWER,UNMAPPED,39,115.05,15,14
35085E,IVORY ROSE LAMPSHADE,UNMAPPED,39,44.25,9,9
35638A,PINK AND BLACK STRING CURTAIN,UNMAPPED,39,88.05,6,6
48175,DOOR MAT CAMOUFLAGE,UNMAPPED,39,158.04,2,2
71263G,UNKNOWN,UNMAPPED,39,0.00,1,1
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,UNMAPPED,39,7.41,8,8
84551,CROCHET DOG KEYRING,UNMAPPED,39,64.35,8,8
84711B,PINK OVAL SHAPE TRINKET BOX,UNMAPPED,39,357.71,30,29
84966C,GREEN KASHMIRI BOXED MIRROR,UNMAPPED,39,276.00,3,3
90018B,GOLD M.O.P ORBIT DROP EARRINGS,UNMAPPED,39,164.62,31,31
90124B,BLUE MURANO TWIST NECKLACE,UNMAPPED,39,391.18,30,29
90128B,BLUE LEAVES AND BEADS PHONE CHARM,UNMAPPED,39,23.76,7,7
90169,DAISY HAIR COMB,UNMAPPED,39,98.87,23,21
20958,PORCELAIN HANGING BELL LARGE,UNMAPPED,38,70.50,10,10
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,UNMAPPED,38,30.42,17,17
62074B,ELEPHANT CLIP W SUCTION CUP,UNMAPPED,38,15.96,13,11
72798C,SET/4 GARDEN ROSE DINNER CANDLE,UNMAPPED,38,53.11,16,16
84313A,PINK TV TRAY TABLE,UNMAPPED,38,212.42,19,19
84751B,BLACK MEDIUM GLASS CAKE STAND,UNMAPPED,38,115.86,20,18
84824,DANISH ROSE UMBRELLA STAND,UNMAPPED,38,676.45,32,29
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",UNMAPPED,38,302.29,16,16
